Date, Time,Heater setpoint,Heater temperature
18/01/2021,00:00:03.664,0.00,33.00
18/01/2021,00:00:14.163,0.00,33.00
18/01/2021,00:00:24.663,0.00,33.00
18/01/2021,00:00:34.663,0.00,33.00
18/01/2021,00:00:44.663,0.00,32.90
18/01/2021,00:00:54.665,0.00,32.90
18/01/2021,00:01:05.163,0.00,32.90
18/01/2021,00:01:15.164,0.00,32.80
18/01/2021,00:01:25.663,0.00,32.80
18/01/2021,00:01:35.663,0.00,32.80
18/01/2021,00:01:45.663,0.00,32.80
18/01/2021,00:01:56.163,0.00,32.70
18/01/2021,00:02:06.663,0.00,32.70
18/01/2021,00:02:17.164,0.00,32.70
18/01/2021,00:02:27.663,0.00,32.70
18/01/2021,00:02:38.163,0.00,32.60
18/01/2021,00:02:48.164,0.00,32.60
18/01/2021,00:02:58.663,0.00,32.60
18/01/2021,00:03:08.663,0.00,32.60
18/01/2021,00:03:18.664,0.00,32.50
18/01/2021,00:03:28.664,0.00,32.50
18/01/2021,00:03:39.163,0.00,32.50
18/01/2021,00:03:49.163,0.00,32.50
18/01/2021,00:03:59.164,0.00,32.40
18/01/2021,00:04:09.663,0.00,32.40
18/01/2021,00:04:19.663,0.00,32.40
18/01/2021,00:04:29.664,0.00,32.40
18/01/2021,00:04:39.665,0.00,32.30
18/01/2021,00:04:50.163,0.00,32.30
18/01/2021,00:05:00.164,0.00,32.30
18/01/2021,00:05:10.663,0.00,32.30
18/01/2021,00:05:21.163,0.00,32.20
18/01/2021,00:05:31.164,0.00,32.20
18/01/2021,00:05:41.663,0.00,32.20
18/01/2021,00:05:51.663,0.00,32.20
18/01/2021,00:06:01.663,0.00,32.10
18/01/2021,00:06:11.664,0.00,32.10
18/01/2021,00:06:22.162,0.00,32.10
18/01/2021,00:06:32.162,0.00,32.10
18/01/2021,00:06:42.163,0.00,32.10
18/01/2021,00:06:52.163,0.00,32.00
18/01/2021,00:07:02.664,0.00,32.00
18/01/2021,00:07:13.162,0.00,32.00
18/01/2021,00:07:23.163,0.00,32.00
18/01/2021,00:07:33.663,0.00,31.90
18/01/2021,00:07:44.163,0.00,31.90
18/01/2021,00:07:54.163,0.00,31.90
18/01/2021,00:08:04.164,0.00,31.90
18/01/2021,00:08:14.664,0.00,31.80
18/01/2021,00:08:25.162,0.00,31.80
18/01/2021,00:08:35.164,0.00,31.80
18/01/2021,00:08:45.662,0.00,31.80
18/01/2021,00:08:55.663,0.00,31.80
18/01/2021,00:09:05.663,0.00,31.70
18/01/2021,00:09:15.663,0.00,31.70
18/01/2021,00:09:25.663,0.00,31.70
18/01/2021,00:09:35.663,0.00,31.70
18/01/2021,00:09:46.164,0.00,31.60
18/01/2021,00:09:56.164,0.00,31.60
18/01/2021,00:10:06.664,0.00,31.60
18/01/2021,00:10:16.664,0.00,31.60
18/01/2021,00:10:26.664,0.00,31.60
18/01/2021,00:10:37.166,0.00,31.50
18/01/2021,00:10:47.663,0.00,31.50
18/01/2021,00:10:57.664,0.00,31.50
18/01/2021,00:11:07.664,0.00,31.50
18/01/2021,00:11:18.163,0.00,31.40
18/01/2021,00:11:28.664,0.00,31.40
18/01/2021,00:11:38.664,0.00,31.40
18/01/2021,00:11:48.664,0.00,31.40
18/01/2021,00:11:59.163,0.00,31.30
18/01/2021,00:12:09.664,0.00,31.30
18/01/2021,00:12:19.664,0.00,31.30
18/01/2021,00:12:30.162,0.00,31.30
18/01/2021,00:12:40.164,0.00,31.20
18/01/2021,00:12:50.165,0.00,31.20
18/01/2021,00:13:00.663,0.00,31.20
18/01/2021,00:13:10.663,0.00,31.20
18/01/2021,00:13:20.663,0.00,31.20
18/01/2021,00:13:30.664,0.00,31.10
18/01/2021,00:13:41.163,0.00,31.10
18/01/2021,00:13:51.663,0.00,31.10
18/01/2021,00:14:01.665,0.00,31.10
18/01/2021,00:14:12.163,0.00,31.10
18/01/2021,00:14:22.663,0.00,31.10
18/01/2021,00:14:32.664,0.00,31.00
18/01/2021,00:14:43.163,0.00,31.00
18/01/2021,00:14:53.163,0.00,31.00
18/01/2021,00:15:03.663,0.00,31.00
18/01/2021,00:15:13.664,0.00,31.00
18/01/2021,00:15:24.164,0.00,30.90
18/01/2021,00:15:34.663,0.00,30.90
18/01/2021,00:15:44.663,0.00,30.90
18/01/2021,00:15:55.163,0.00,30.90
18/01/2021,00:16:05.664,0.00,30.90
18/01/2021,00:16:16.164,0.00,30.80
18/01/2021,00:16:26.665,0.00,30.80
18/01/2021,00:16:37.163,0.00,30.80
18/01/2021,00:16:47.665,0.00,30.80
18/01/2021,00:16:58.163,0.00,30.70
18/01/2021,00:17:08.663,0.00,30.70
18/01/2021,00:17:19.163,0.00,30.70
18/01/2021,00:17:29.164,0.00,30.70
18/01/2021,00:17:39.662,0.00,30.70
18/01/2021,00:17:49.664,0.00,30.60
18/01/2021,00:18:00.163,0.00,30.60
18/01/2021,00:18:10.163,0.00,30.60
18/01/2021,00:18:20.165,0.00,30.60
18/01/2021,00:18:30.664,0.00,30.60
18/01/2021,00:18:41.164,0.00,30.50
