Date, Time,Heater setpoint,Heater temperature
02/09/2020,00:00:01.711,0.00,41.80
02/09/2020,00:00:11.712,0.00,41.80
02/09/2020,00:00:22.213,0.00,41.80
02/09/2020,00:00:32.711,0.00,41.70
02/09/2020,00:00:43.212,0.00,41.70
02/09/2020,00:00:53.213,0.00,41.60
02/09/2020,00:01:03.710,0.00,41.60
02/09/2020,00:01:13.712,0.00,41.60
02/09/2020,00:01:24.211,0.00,41.50
02/09/2020,00:01:34.211,0.00,41.50
02/09/2020,00:01:44.711,0.00,41.40
02/09/2020,00:01:55.211,0.00,41.40
02/09/2020,00:02:05.212,0.00,41.30
02/09/2020,00:02:15.212,0.00,41.30
02/09/2020,00:02:25.710,0.00,41.30
02/09/2020,00:02:35.712,0.00,41.20
02/09/2020,00:02:45.713,0.00,41.20
02/09/2020,00:02:56.210,0.00,41.20
02/09/2020,00:03:06.212,0.00,41.10
02/09/2020,00:03:16.710,0.00,41.10
02/09/2020,00:03:26.711,0.00,41.00
02/09/2020,00:03:36.711,0.00,41.00
02/09/2020,00:03:47.211,0.00,41.00
02/09/2020,00:03:57.711,0.00,40.90
02/09/2020,00:04:07.711,0.00,40.90
02/09/2020,00:04:17.713,0.00,40.80
02/09/2020,00:04:28.211,0.00,40.80
02/09/2020,00:04:38.711,0.00,40.80
02/09/2020,00:04:49.212,0.00,40.70
02/09/2020,00:04:59.710,0.00,40.70
02/09/2020,00:05:09.710,0.00,40.70
02/09/2020,00:05:20.210,0.00,40.60
02/09/2020,00:05:30.211,0.00,40.60
02/09/2020,00:05:40.212,0.00,40.50
02/09/2020,00:05:50.711,0.00,40.50
02/09/2020,00:06:00.712,0.00,40.50
02/09/2020,00:06:11.212,0.00,40.40
02/09/2020,00:06:21.711,0.00,40.40
02/09/2020,00:06:32.212,0.00,40.30
02/09/2020,00:06:42.212,0.00,40.30
02/09/2020,00:06:52.712,0.00,40.30
02/09/2020,00:07:03.211,0.00,40.20
02/09/2020,00:07:13.711,0.00,40.20
02/09/2020,00:07:23.711,0.00,40.20
02/09/2020,00:07:34.211,0.00,40.10
02/09/2020,00:07:44.211,0.00,40.10
02/09/2020,00:07:54.212,0.00,40.10
02/09/2020,00:08:04.711,0.00,40.00
02/09/2020,00:08:14.711,0.00,40.00
02/09/2020,00:08:24.712,0.00,39.90
02/09/2020,00:08:34.713,0.00,39.90
02/09/2020,00:08:45.211,0.00,39.90
02/09/2020,00:08:55.710,0.00,39.80
02/09/2020,00:09:05.711,0.00,39.80
02/09/2020,00:09:15.711,0.00,39.80
02/09/2020,00:09:25.711,0.00,39.70
02/09/2020,00:09:35.712,0.00,39.70
02/09/2020,00:09:45.713,0.00,39.70
02/09/2020,00:09:56.211,0.00,39.60
02/09/2020,00:10:06.211,0.00,39.60
02/09/2020,00:10:16.212,0.00,39.60
02/09/2020,00:10:26.710,0.00,39.50
02/09/2020,00:10:36.711,0.00,39.50
02/09/2020,00:10:46.712,0.00,39.40
02/09/2020,00:10:57.211,0.00,39.40
02/09/2020,00:11:07.212,0.00,39.40
02/09/2020,00:11:17.712,0.00,39.30
02/09/2020,00:11:28.212,0.00,39.30
02/09/2020,00:11:38.212,0.00,39.30
02/09/2020,00:11:48.212,0.00,39.20
02/09/2020,00:11:58.711,0.00,39.20
02/09/2020,00:12:08.712,0.00,39.20
02/09/2020,00:12:19.213,0.00,39.10
02/09/2020,00:12:29.711,0.00,39.10
02/09/2020,00:12:39.711,0.00,39.10
02/09/2020,00:12:50.211,0.00,39.00
02/09/2020,00:13:00.211,0.00,39.00
02/09/2020,00:13:10.213,0.00,39.00
02/09/2020,00:13:20.711,0.00,38.90
02/09/2020,00:13:30.711,0.00,38.90
02/09/2020,00:13:41.212,0.00,38.90
02/09/2020,00:13:51.713,0.00,38.80
02/09/2020,00:14:02.210,0.00,38.80
02/09/2020,00:14:12.211,0.00,38.80
02/09/2020,00:14:22.212,0.00,38.70
02/09/2020,00:14:32.212,0.00,38.70
02/09/2020,00:14:42.712,0.00,38.70
02/09/2020,00:14:52.712,0.00,38.60
02/09/2020,00:15:02.714,0.00,38.60
02/09/2020,00:15:13.213,0.00,38.50
02/09/2020,00:15:23.213,0.00,38.50
02/09/2020,00:15:33.711,0.00,38.50
02/09/2020,00:15:44.212,0.00,38.50
02/09/2020,00:15:54.713,0.00,38.40
02/09/2020,00:16:04.713,0.00,38.40
02/09/2020,00:16:15.211,0.00,38.30
02/09/2020,00:16:25.712,0.00,38.30
02/09/2020,00:16:35.713,0.00,38.30
02/09/2020,00:16:46.210,0.00,38.30
02/09/2020,00:16:56.212,0.00,38.20
02/09/2020,00:17:06.711,0.00,38.20
02/09/2020,00:17:17.212,0.00,38.20
02/09/2020,00:17:27.711,0.00,38.10
02/09/2020,00:17:38.210,0.00,38.10
02/09/2020,00:17:48.211,0.00,38.10
02/09/2020,00:17:58.712,0.00,38.00
02/09/2020,00:18:09.210,0.00,38.00
02/09/2020,00:18:19.212,0.00,38.00
02/09/2020,00:18:29.710,0.00,37.90
02/09/2020,00:18:39.710,0.00,37.90
02/09/2020,00:18:49.712,0.00,37.90
02/09/2020,00:19:00.211,0.00,37.80
02/09/2020,00:19:10.710,0.00,37.80
02/09/2020,00:19:20.710,0.00,37.70
02/09/2020,00:19:30.710,0.00,37.70
02/09/2020,00:19:40.711,0.00,37.70
02/09/2020,00:19:51.213,0.00,37.70
02/09/2020,00:20:01.712,0.00,37.60
02/09/2020,00:20:12.211,0.00,37.60
02/09/2020,00:20:22.711,0.00,37.60
02/09/2020,00:20:32.711,0.00,37.60
02/09/2020,00:20:43.211,0.00,37.50
02/09/2020,00:20:53.708,0.00,37.50
02/09/2020,00:21:03.708,0.00,37.50
02/09/2020,00:21:13.710,0.00,37.40
02/09/2020,00:21:23.712,0.00,37.40
02/09/2020,00:21:34.211,0.00,37.40
02/09/2020,00:21:44.711,0.00,37.30
02/09/2020,00:21:55.212,0.00,37.30
02/09/2020,00:22:05.709,0.00,37.30
02/09/2020,00:22:15.710,0.00,37.20
02/09/2020,00:22:26.210,0.00,37.20
02/09/2020,00:22:36.211,0.00,37.20
02/09/2020,00:22:46.711,0.00,37.20
02/09/2020,00:22:57.209,0.00,37.10
02/09/2020,00:23:07.211,0.00,37.10
02/09/2020,00:23:17.711,0.00,37.10
02/09/2020,00:23:28.212,0.00,37.00
02/09/2020,00:23:38.213,0.00,37.00
02/09/2020,00:23:48.213,0.00,37.00
02/09/2020,00:23:58.709,0.00,36.90
02/09/2020,00:24:08.712,0.00,36.90
02/09/2020,00:24:19.213,0.00,36.90
02/09/2020,00:24:29.711,0.00,36.90
02/09/2020,00:24:40.211,0.00,36.80
02/09/2020,00:24:50.711,0.00,36.80
02/09/2020,00:25:00.711,0.00,36.80
02/09/2020,00:25:10.711,0.00,36.70
02/09/2020,00:25:21.210,0.00,36.70
02/09/2020,00:25:31.210,0.00,36.70
02/09/2020,00:25:41.212,0.00,36.70
02/09/2020,00:25:51.212,0.00,36.60
02/09/2020,00:26:01.711,0.00,36.60
02/09/2020,00:26:12.211,0.00,36.60
02/09/2020,00:26:22.712,0.00,36.50
02/09/2020,00:26:33.211,0.00,36.50
02/09/2020,00:26:43.213,0.00,36.50
02/09/2020,00:26:53.713,0.00,36.50
02/09/2020,00:27:04.210,0.00,36.40
02/09/2020,00:27:14.211,0.00,36.40
02/09/2020,00:27:24.711,0.00,36.40
02/09/2020,00:27:35.211,0.00,36.30
02/09/2020,00:27:45.213,0.00,36.30
02/09/2020,00:27:55.713,0.00,36.30
02/09/2020,00:28:06.212,0.00,36.30
02/09/2020,00:28:16.710,0.00,36.20
02/09/2020,00:28:26.711,0.00,36.20
02/09/2020,00:28:36.711,0.00,36.20
02/09/2020,00:28:46.712,0.00,36.10
02/09/2020,00:28:57.211,0.00,36.10
02/09/2020,00:29:07.211,0.00,36.10
02/09/2020,00:29:17.712,0.00,36.10
02/09/2020,00:29:28.211,0.00,36.00
02/09/2020,00:29:38.709,0.00,36.00
02/09/2020,00:29:48.713,0.00,36.00
02/09/2020,00:29:59.212,0.00,36.00
02/09/2020,00:30:09.710,0.00,35.90
02/09/2020,00:30:19.711,0.00,35.90
02/09/2020,00:30:30.212,0.00,35.90
02/09/2020,00:30:40.711,0.00,35.80
02/09/2020,00:30:50.712,0.00,35.80
02/09/2020,00:31:00.712,0.00,35.80
02/09/2020,00:31:11.213,0.00,35.80
02/09/2020,00:31:21.213,0.00,35.70
02/09/2020,00:31:31.711,0.00,35.70
02/09/2020,00:31:41.712,0.00,35.70
02/09/2020,00:31:51.713,0.00,35.70
02/09/2020,00:32:02.209,0.00,35.60
02/09/2020,00:32:12.211,0.00,35.60
02/09/2020,00:32:22.712,0.00,35.60
02/09/2020,00:32:33.213,0.00,35.60
02/09/2020,00:32:43.711,0.00,35.50
02/09/2020,00:32:54.210,0.00,35.50
02/09/2020,00:33:04.211,0.00,35.50
02/09/2020,00:33:14.712,0.00,35.50
02/09/2020,00:33:24.712,0.00,35.40
02/09/2020,00:33:35.211,0.00,35.40
02/09/2020,00:33:45.710,0.00,35.40
02/09/2020,00:33:55.712,0.00,35.30
02/09/2020,00:34:05.713,0.00,35.30
02/09/2020,00:34:16.211,0.00,35.30
02/09/2020,00:34:26.212,0.00,35.30
02/09/2020,00:34:36.713,0.00,35.20
02/09/2020,00:34:47.210,0.00,35.20
02/09/2020,00:34:57.212,0.00,35.20
02/09/2020,00:35:07.713,0.00,35.20
02/09/2020,00:35:18.211,0.00,35.10
02/09/2020,00:35:28.211,0.00,35.10
02/09/2020,00:35:38.212,0.00,35.10
02/09/2020,00:35:48.212,0.00,35.10
02/09/2020,00:35:58.212,0.00,35.00
02/09/2020,00:36:08.711,0.00,35.00
02/09/2020,00:36:18.711,0.00,35.00
02/09/2020,00:36:29.211,0.00,35.00
02/09/2020,00:36:39.212,0.00,34.90
02/09/2020,00:36:49.712,0.00,34.90
02/09/2020,00:37:00.211,0.00,34.90
02/09/2020,00:37:10.212,0.00,34.90
02/09/2020,00:37:20.711,0.00,34.80
02/09/2020,00:37:31.212,0.00,34.80
02/09/2020,00:37:41.711,0.00,34.80
02/09/2020,00:37:52.213,0.00,34.80
02/09/2020,00:38:02.710,0.00,34.70
02/09/2020,00:38:12.712,0.00,34.70
02/09/2020,00:38:23.212,0.00,34.70
02/09/2020,00:38:33.213,0.00,34.70
02/09/2020,00:38:43.711,0.00,34.60
02/09/2020,00:38:54.212,0.00,34.60
02/09/2020,00:39:04.711,0.00,34.60
02/09/2020,00:39:15.211,0.00,34.60
02/09/2020,00:39:25.710,0.00,34.50
02/09/2020,00:39:35.710,0.00,34.50
02/09/2020,00:39:45.710,0.00,34.50
02/09/2020,00:39:55.711,0.00,34.50
02/09/2020,00:40:05.712,0.00,34.40
02/09/2020,00:40:16.213,0.00,34.40
02/09/2020,00:40:26.710,0.00,34.40
02/09/2020,00:40:36.712,0.00,34.40
02/09/2020,00:40:47.211,0.00,34.40
02/09/2020,00:40:57.211,0.00,34.30
