Date, Time,Heater setpoint,Heater temperature
16/08/2020,00:00:09.312,0.00,40.50
16/08/2020,00:00:19.813,0.00,40.40
16/08/2020,00:00:29.814,0.00,40.40
16/08/2020,00:00:40.311,0.00,40.30
16/08/2020,00:00:50.314,0.00,40.30
16/08/2020,00:01:00.314,0.00,40.20
16/08/2020,00:01:10.814,0.00,40.20
16/08/2020,00:01:21.315,0.00,40.10
16/08/2020,00:01:31.815,0.00,40.10
16/08/2020,00:01:42.314,0.00,40.00
16/08/2020,00:01:52.814,0.00,40.00
16/08/2020,00:02:03.312,0.00,39.90
16/08/2020,00:02:13.313,0.00,39.90
16/08/2020,00:02:23.314,0.00,39.80
16/08/2020,00:02:33.811,0.00,39.80
16/08/2020,00:02:43.814,0.00,39.80
16/08/2020,00:02:54.315,0.00,39.70
16/08/2020,00:03:04.811,0.00,39.70
16/08/2020,00:03:14.812,0.00,39.60
16/08/2020,00:03:25.311,0.00,39.60
16/08/2020,00:03:35.312,0.00,39.50
16/08/2020,00:03:45.315,0.00,39.50
16/08/2020,00:03:55.814,0.00,39.40
16/08/2020,00:04:06.312,0.00,39.40
16/08/2020,00:04:16.812,0.00,39.30
16/08/2020,00:04:26.813,0.00,39.30
16/08/2020,00:04:37.312,0.00,39.20
16/08/2020,00:04:47.314,0.00,39.20
16/08/2020,00:04:57.815,0.00,39.20
16/08/2020,00:05:08.314,0.00,39.10
16/08/2020,00:05:18.814,0.00,39.10
16/08/2020,00:05:29.315,0.00,39.00
16/08/2020,00:05:39.814,0.00,39.00
16/08/2020,00:05:49.815,0.00,38.90
16/08/2020,00:06:00.315,0.00,38.90
16/08/2020,00:06:10.811,0.00,38.80
16/08/2020,00:06:20.813,0.00,38.80
16/08/2020,00:06:30.813,0.00,38.80
16/08/2020,00:06:40.814,0.00,38.70
16/08/2020,00:06:51.312,0.00,38.70
16/08/2020,00:07:01.313,0.00,38.60
16/08/2020,00:07:11.812,0.00,38.60
16/08/2020,00:07:22.314,0.00,38.50
16/08/2020,00:07:32.814,0.00,38.50
16/08/2020,00:07:43.313,0.00,38.40
16/08/2020,00:07:53.812,0.00,38.40
16/08/2020,00:08:03.814,0.00,38.40
16/08/2020,00:08:14.312,0.00,38.30
16/08/2020,00:08:24.314,0.00,38.30
16/08/2020,00:08:34.314,0.00,38.20
16/08/2020,00:08:44.813,0.00,38.20
16/08/2020,00:08:54.815,0.00,38.10
16/08/2020,00:09:05.312,0.00,38.10
