Date, Time,Heater setpoint,Heater temperature
28/11/2020,00:00:00.163,0.00,51.70
28/11/2020,00:00:10.662,0.00,51.60
28/11/2020,00:00:21.164,0.00,51.60
28/11/2020,00:00:31.663,0.00,51.50
28/11/2020,00:00:42.162,0.00,51.40
28/11/2020,00:00:52.162,0.00,51.40
28/11/2020,00:01:02.163,0.00,51.30
28/11/2020,00:01:12.170,0.00,51.20
28/11/2020,00:01:22.662,0.00,50.80
28/11/2020,00:01:32.662,0.00,50.70
28/11/2020,00:01:42.663,0.00,50.90
28/11/2020,00:01:53.162,0.00,50.90
28/11/2020,00:02:03.163,0.00,50.80
28/11/2020,00:02:13.163,0.00,50.70
28/11/2020,00:02:23.163,0.00,50.70
28/11/2020,00:02:33.662,0.00,50.60
28/11/2020,00:02:43.664,0.00,50.60
28/11/2020,00:02:54.163,0.00,50.50
28/11/2020,00:03:04.164,0.00,50.40
28/11/2020,00:03:14.664,0.00,50.30
28/11/2020,00:03:25.163,0.00,50.30
28/11/2020,00:03:35.164,0.00,50.20
28/11/2020,00:03:45.164,0.00,50.10
28/11/2020,00:03:55.662,0.00,50.10
28/11/2020,00:04:05.663,0.00,50.00
28/11/2020,00:04:16.164,0.00,50.00
28/11/2020,00:04:26.663,0.00,49.90
28/11/2020,00:04:37.163,0.00,49.80
28/11/2020,00:04:47.164,0.00,49.70
28/11/2020,00:04:57.663,0.00,49.60
28/11/2020,00:05:07.663,0.00,49.60
28/11/2020,00:05:18.162,0.00,49.40
28/11/2020,00:05:28.163,0.00,49.40
28/11/2020,00:05:38.662,0.00,49.40
28/11/2020,00:05:49.161,0.00,49.30
28/11/2020,00:05:59.163,0.00,49.30
28/11/2020,00:06:09.662,0.00,49.20
28/11/2020,00:06:20.160,0.00,49.10
28/11/2020,00:06:30.163,0.00,49.10
28/11/2020,00:06:40.663,0.00,49.00
28/11/2020,00:06:51.161,0.00,48.90
28/11/2020,00:07:01.163,0.00,48.90
28/11/2020,00:07:11.663,0.00,48.80
28/11/2020,00:07:22.161,0.00,48.80
28/11/2020,00:07:32.163,0.00,48.70
28/11/2020,00:07:42.163,0.00,48.60
28/11/2020,00:07:52.661,0.00,48.60
28/11/2020,00:08:02.663,0.00,48.50
28/11/2020,00:08:12.664,0.00,48.50
28/11/2020,00:08:23.161,0.00,48.40
28/11/2020,00:08:33.661,0.00,48.30
28/11/2020,00:08:43.662,0.00,48.30
28/11/2020,00:08:54.161,0.00,48.20
28/11/2020,00:09:04.163,0.00,48.20
28/11/2020,00:09:14.163,0.00,48.10
28/11/2020,00:09:24.667,0.00,48.00
28/11/2020,00:09:35.162,0.00,48.00
28/11/2020,00:09:45.163,0.00,47.90
28/11/2020,00:09:55.662,0.00,47.90
28/11/2020,00:10:05.663,0.00,47.80
28/11/2020,00:10:16.164,0.00,47.80
28/11/2020,00:10:26.663,0.00,47.70
28/11/2020,00:10:37.165,0.00,47.60
28/11/2020,00:10:47.662,0.00,47.60
28/11/2020,00:10:57.663,0.00,47.50
28/11/2020,00:11:08.163,0.00,47.50
28/11/2020,00:11:18.662,0.00,47.40
28/11/2020,00:11:28.664,0.00,47.30
28/11/2020,00:11:39.162,0.00,47.30
28/11/2020,00:11:49.162,0.00,47.20
28/11/2020,00:11:59.163,0.00,47.20
28/11/2020,00:12:09.164,0.00,47.10
28/11/2020,00:12:19.165,0.00,47.00
28/11/2020,00:12:29.662,0.00,47.00
28/11/2020,00:12:39.668,0.00,46.90
28/11/2020,00:12:50.163,0.00,46.90
28/11/2020,00:13:00.164,0.00,46.80
28/11/2020,00:13:10.663,0.00,46.80
28/11/2020,00:13:21.162,0.00,46.70
28/11/2020,00:13:31.164,0.00,46.70
28/11/2020,00:13:41.662,0.00,46.60
28/11/2020,00:13:52.161,0.00,46.60
28/11/2020,00:14:02.164,0.00,46.50
28/11/2020,00:14:12.662,0.00,46.40
28/11/2020,00:14:22.665,0.00,46.40
28/11/2020,00:14:33.162,0.00,46.30
28/11/2020,00:14:43.163,0.00,46.30
28/11/2020,00:14:53.165,0.00,46.20
28/11/2020,00:15:03.662,0.00,46.10
28/11/2020,00:15:13.662,0.00,46.10
28/11/2020,00:15:24.162,0.00,46.00
28/11/2020,00:15:34.163,0.00,46.00
28/11/2020,00:15:44.662,0.00,45.90
28/11/2020,00:15:54.663,0.00,45.90
28/11/2020,00:16:05.164,0.00,45.80
28/11/2020,00:16:15.664,0.00,45.80
28/11/2020,00:16:26.163,0.00,45.70
28/11/2020,00:16:36.164,0.00,45.60
28/11/2020,00:16:46.664,0.00,45.60
