Date, Time,Heater setpoint,Heater temperature
11/12/2020,00:00:00.667,0.00,21.10
11/12/2020,00:00:11.165,0.00,21.10
11/12/2020,00:00:21.666,0.00,21.10
11/12/2020,00:00:32.164,0.00,21.10
11/12/2020,00:00:42.165,0.00,21.10
11/12/2020,00:00:52.166,0.00,21.10
11/12/2020,00:01:02.665,0.00,21.10
11/12/2020,00:01:13.164,0.00,21.10
11/12/2020,00:01:23.164,0.00,21.10
11/12/2020,00:01:33.165,0.00,21.10
11/12/2020,00:01:43.165,0.00,21.10
11/12/2020,00:01:53.166,0.00,21.10
11/12/2020,00:02:03.663,0.00,21.10
11/12/2020,00:02:13.665,0.00,21.10
11/12/2020,00:02:24.164,0.00,21.20
11/12/2020,00:02:34.165,0.00,21.20
11/12/2020,00:02:44.664,0.00,21.10
11/12/2020,00:02:54.665,0.00,21.10
11/12/2020,00:03:04.665,0.00,21.10
11/12/2020,00:03:15.165,0.00,21.10
11/12/2020,00:03:25.165,0.00,21.10
11/12/2020,00:03:35.665,0.00,21.10
11/12/2020,00:03:46.165,0.00,21.10
11/12/2020,00:03:56.166,0.00,21.10
11/12/2020,00:04:06.665,0.00,21.10
11/12/2020,00:04:16.666,0.00,21.10
11/12/2020,00:04:27.166,0.00,21.10
11/12/2020,00:04:37.663,0.00,21.10
11/12/2020,00:04:47.664,0.00,21.10
11/12/2020,00:04:58.165,0.00,21.10
11/12/2020,00:05:08.665,0.00,21.10
11/12/2020,00:05:18.666,0.00,21.10
11/12/2020,00:05:29.165,0.00,21.10
11/12/2020,00:05:39.665,0.00,21.10
11/12/2020,00:05:49.665,0.00,21.10
11/12/2020,00:05:59.666,0.00,21.10
11/12/2020,00:06:10.164,0.00,21.10
11/12/2020,00:06:20.166,0.00,21.10
11/12/2020,00:06:30.664,0.00,21.10
11/12/2020,00:06:41.164,0.00,21.10
11/12/2020,00:06:51.165,0.00,21.10
11/12/2020,00:07:01.665,0.00,21.10
11/12/2020,00:07:12.164,0.00,21.10
11/12/2020,00:07:22.166,0.00,21.10
11/12/2020,00:07:32.666,0.00,21.10
11/12/2020,00:07:43.165,0.00,21.10
11/12/2020,00:07:53.664,0.00,21.10
11/12/2020,00:08:04.162,0.00,21.10
11/12/2020,00:08:14.165,0.00,21.10
11/12/2020,00:08:24.166,0.00,21.10
11/12/2020,00:08:34.166,0.00,21.10
11/12/2020,00:08:44.667,0.00,21.10
11/12/2020,00:08:55.164,0.00,21.10
11/12/2020,00:09:05.165,0.00,21.10
11/12/2020,00:09:15.666,0.00,21.10
11/12/2020,00:09:26.163,0.00,21.10
11/12/2020,00:09:36.164,0.00,21.10
11/12/2020,00:09:46.165,0.00,21.10
11/12/2020,00:09:56.166,0.00,21.10
11/12/2020,00:10:06.665,0.00,21.10
11/12/2020,00:10:17.166,0.00,21.10
11/12/2020,00:10:27.663,0.00,21.10
11/12/2020,00:10:37.663,0.00,21.10
11/12/2020,00:10:48.163,0.00,21.10
11/12/2020,00:10:58.163,0.00,21.10
11/12/2020,00:11:08.165,0.00,21.10
11/12/2020,00:11:18.663,0.00,21.00
11/12/2020,00:11:28.664,0.00,21.00
11/12/2020,00:11:38.664,0.00,21.10
11/12/2020,00:11:49.163,0.00,21.00
11/12/2020,00:11:59.166,0.00,21.00
11/12/2020,00:12:09.663,0.00,21.00
11/12/2020,00:12:19.665,0.00,21.00
11/12/2020,00:12:30.165,0.00,21.10
11/12/2020,00:12:40.663,0.00,21.10
11/12/2020,00:12:50.663,0.00,21.10
11/12/2020,00:13:01.165,0.00,21.10
11/12/2020,00:13:11.165,0.00,21.10
11/12/2020,00:13:21.664,0.00,21.10
11/12/2020,00:13:32.163,0.00,21.10
11/12/2020,00:13:42.665,0.00,21.10
11/12/2020,00:13:53.164,0.00,21.10
11/12/2020,00:14:03.165,0.00,21.10
11/12/2020,00:14:13.664,0.00,21.10
11/12/2020,00:14:23.664,0.00,21.10
11/12/2020,00:14:33.664,0.00,21.10
11/12/2020,00:14:44.164,0.00,21.10
11/12/2020,00:14:54.662,0.00,21.10
11/12/2020,00:15:04.664,0.00,21.10
11/12/2020,00:15:14.664,0.00,21.10
11/12/2020,00:15:24.665,0.00,21.10
11/12/2020,00:15:35.163,0.00,21.10
11/12/2020,00:15:45.164,0.00,21.10
11/12/2020,00:15:55.664,0.00,21.10
11/12/2020,00:16:05.664,0.00,21.10
11/12/2020,00:16:15.665,0.00,21.10
11/12/2020,00:16:25.665,0.00,21.10
11/12/2020,00:16:35.665,0.00,21.10
11/12/2020,00:16:45.665,0.00,21.10
11/12/2020,00:16:56.166,0.00,21.10
11/12/2020,00:17:06.664,0.00,21.10
11/12/2020,00:17:16.664,0.00,21.10
11/12/2020,00:17:27.164,0.00,21.10
11/12/2020,00:17:37.664,0.00,21.10
11/12/2020,00:17:48.165,0.00,21.10
11/12/2020,00:17:58.665,0.00,21.10
11/12/2020,00:18:09.165,0.00,21.10
11/12/2020,00:18:19.664,0.00,21.10
11/12/2020,00:18:29.664,0.00,21.10
11/12/2020,00:18:39.665,0.00,21.10
11/12/2020,00:18:50.165,0.00,21.10
11/12/2020,00:19:00.666,0.00,21.10
11/12/2020,00:19:11.164,0.00,21.10
11/12/2020,00:19:21.165,0.00,21.10
11/12/2020,00:19:31.664,0.00,21.10
11/12/2020,00:19:41.666,0.00,21.10
11/12/2020,00:19:52.165,0.00,21.10
11/12/2020,00:20:02.666,0.00,21.10
11/12/2020,00:20:13.165,0.00,21.10
11/12/2020,00:20:23.665,0.00,21.10
11/12/2020,00:20:34.165,0.00,21.10
11/12/2020,00:20:44.665,0.00,21.10
11/12/2020,00:20:55.164,0.00,21.10
11/12/2020,00:21:05.663,0.00,21.10
11/12/2020,00:21:15.664,0.00,21.10
11/12/2020,00:21:26.166,0.00,21.10
11/12/2020,00:21:36.664,0.00,21.10
11/12/2020,00:21:47.164,0.00,21.10
11/12/2020,00:21:57.665,0.00,21.10
11/12/2020,00:22:08.164,0.00,21.10
11/12/2020,00:22:18.165,0.00,21.10
11/12/2020,00:22:28.664,0.00,21.10
11/12/2020,00:22:38.665,0.00,21.10
11/12/2020,00:22:49.166,0.00,21.10
11/12/2020,00:22:59.663,0.00,21.10
11/12/2020,00:23:09.663,0.00,21.10
11/12/2020,00:23:19.664,0.00,21.10
11/12/2020,00:23:29.665,0.00,21.10
11/12/2020,00:23:40.163,0.00,21.10
11/12/2020,00:23:50.165,0.00,21.10
11/12/2020,00:24:00.665,0.00,21.10
11/12/2020,00:24:10.665,0.00,21.10
11/12/2020,00:24:21.164,0.00,21.10
11/12/2020,00:24:31.166,0.00,21.10
11/12/2020,00:24:41.665,0.00,21.10
11/12/2020,00:24:52.164,0.00,21.10
11/12/2020,00:25:02.164,0.00,21.00
11/12/2020,00:25:12.165,0.00,21.00
11/12/2020,00:25:22.666,0.00,21.00
11/12/2020,00:25:33.164,0.00,21.00
11/12/2020,00:25:43.165,0.00,21.00
11/12/2020,00:25:53.664,0.00,21.00
11/12/2020,00:26:04.164,0.00,21.00
11/12/2020,00:26:14.165,0.00,21.00
11/12/2020,00:26:24.664,0.00,21.00
11/12/2020,00:26:35.164,0.00,21.00
11/12/2020,00:26:45.165,0.00,21.00
11/12/2020,00:26:55.166,0.00,21.00
11/12/2020,00:27:05.665,0.00,21.00
11/12/2020,00:27:16.163,0.00,21.00
11/12/2020,00:27:26.164,0.00,21.00
11/12/2020,00:27:36.166,0.00,21.00
11/12/2020,00:27:46.663,0.00,21.00
11/12/2020,00:27:56.665,0.00,21.00
11/12/2020,00:28:06.665,0.00,21.10
11/12/2020,00:28:16.666,0.00,21.10
11/12/2020,00:28:27.166,0.00,21.10
11/12/2020,00:28:37.663,0.00,21.10
11/12/2020,00:28:47.663,0.00,21.10
11/12/2020,00:28:57.663,0.00,21.10
11/12/2020,00:29:07.665,0.00,21.10
11/12/2020,00:29:18.166,0.00,21.10
11/12/2020,00:29:28.664,0.00,21.10
11/12/2020,00:29:39.165,0.00,21.10
11/12/2020,00:29:49.165,0.00,21.10
11/12/2020,00:29:59.663,0.00,21.10
11/12/2020,00:30:09.664,0.00,21.10
11/12/2020,00:30:19.666,0.00,21.10
11/12/2020,00:30:30.163,0.00,21.10
11/12/2020,00:30:40.163,0.00,21.10
11/12/2020,00:30:50.164,0.00,21.10
11/12/2020,00:31:00.665,0.00,21.10
11/12/2020,00:31:10.666,0.00,21.10
11/12/2020,00:31:20.666,0.00,21.10
11/12/2020,00:31:31.163,0.00,21.10
11/12/2020,00:31:41.164,0.00,21.10
11/12/2020,00:31:51.164,0.00,21.10
11/12/2020,00:32:01.165,0.00,21.10
11/12/2020,00:32:11.664,0.00,21.10
11/12/2020,00:32:22.164,0.00,21.10
11/12/2020,00:32:32.167,0.00,21.10
11/12/2020,00:32:42.663,0.00,21.10
11/12/2020,00:32:52.664,0.00,21.10
11/12/2020,00:33:02.665,0.00,21.10
11/12/2020,00:33:13.163,0.00,21.10
11/12/2020,00:33:23.165,0.00,21.10
11/12/2020,00:33:33.663,0.00,21.10
11/12/2020,00:33:43.664,0.00,21.10
11/12/2020,00:33:53.665,0.00,21.10
11/12/2020,00:34:03.666,0.00,21.10
11/12/2020,00:34:13.666,0.00,21.10
11/12/2020,00:34:24.165,0.00,21.10
11/12/2020,00:34:34.166,0.00,21.10
11/12/2020,00:34:44.664,0.00,21.10
11/12/2020,00:34:54.665,0.00,21.10
11/12/2020,00:35:05.164,0.00,21.10
11/12/2020,00:35:15.164,0.00,21.10
11/12/2020,00:35:25.165,0.00,21.10
11/12/2020,00:35:35.165,0.00,21.10
11/12/2020,00:35:45.665,0.00,21.10
11/12/2020,00:35:55.666,0.00,21.10
11/12/2020,00:36:06.165,0.00,21.10
11/12/2020,00:36:16.666,0.00,21.10
11/12/2020,00:36:27.165,0.00,21.10
11/12/2020,00:36:37.664,0.00,21.10
11/12/2020,00:36:48.165,0.00,21.10
11/12/2020,00:36:58.165,0.00,21.00
11/12/2020,00:37:08.665,0.00,21.00
11/12/2020,00:37:19.164,0.00,21.00
11/12/2020,00:37:29.665,0.00,21.00
11/12/2020,00:37:40.165,0.00,21.00
11/12/2020,00:37:50.666,0.00,21.00
11/12/2020,00:38:01.165,0.00,21.00
11/12/2020,00:38:11.166,0.00,21.00
11/12/2020,00:38:21.663,0.00,21.00
11/12/2020,00:38:31.665,0.00,21.00
11/12/2020,00:38:42.162,0.00,21.00
11/12/2020,00:38:52.165,0.00,21.00
11/12/2020,00:39:02.662,0.00,21.00
11/12/2020,00:39:12.664,0.00,21.00
11/12/2020,00:39:22.665,0.00,21.00
11/12/2020,00:39:32.667,0.00,21.00
11/12/2020,00:39:43.164,0.00,21.00
11/12/2020,00:39:53.165,0.00,21.00
11/12/2020,00:40:03.665,0.00,21.00
11/12/2020,00:40:13.665,0.00,21.00
11/12/2020,00:40:24.166,0.00,21.00
11/12/2020,00:40:34.664,0.00,21.00
11/12/2020,00:40:44.666,0.00,21.00
11/12/2020,00:40:55.165,0.00,21.00
11/12/2020,00:41:05.665,0.00,21.00
11/12/2020,00:41:16.165,0.00,21.00
11/12/2020,00:41:26.665,0.00,21.00
11/12/2020,00:41:37.165,0.00,21.00
11/12/2020,00:41:47.165,0.00,21.00
11/12/2020,00:41:57.665,0.00,21.00
11/12/2020,00:42:07.665,0.00,21.00
11/12/2020,00:42:18.165,0.00,21.00
11/12/2020,00:42:28.166,0.00,21.00
11/12/2020,00:42:38.166,0.00,21.00
11/12/2020,00:42:48.664,0.00,21.00
11/12/2020,00:42:58.666,0.00,21.00
11/12/2020,00:43:08.666,0.00,21.00
11/12/2020,00:43:19.164,0.00,21.00
11/12/2020,00:43:29.166,0.00,21.00
11/12/2020,00:43:39.664,0.00,21.00
11/12/2020,00:43:49.665,0.00,21.00
11/12/2020,00:43:59.665,0.00,21.00
11/12/2020,00:44:09.666,0.00,21.00
11/12/2020,00:44:20.163,0.00,21.00
11/12/2020,00:44:30.165,0.00,21.00
11/12/2020,00:44:40.663,0.00,21.00
11/12/2020,00:44:50.664,0.00,21.00
11/12/2020,00:45:00.664,0.00,21.00
11/12/2020,00:45:10.666,0.00,21.00
11/12/2020,00:45:21.166,0.00,21.00
11/12/2020,00:45:31.665,0.00,21.00
11/12/2020,00:45:42.164,0.00,21.00
11/12/2020,00:45:52.664,0.00,21.00
11/12/2020,00:46:02.665,0.00,21.00
11/12/2020,00:46:13.165,0.00,21.00
11/12/2020,00:46:23.165,0.00,21.00
11/12/2020,00:46:33.165,0.00,21.00
11/12/2020,00:46:43.664,0.00,21.00
11/12/2020,00:46:54.165,0.00,21.00
11/12/2020,00:47:04.166,0.00,21.00
11/12/2020,00:47:14.665,0.00,21.10
11/12/2020,00:47:25.165,0.00,21.10
11/12/2020,00:47:35.665,0.00,21.10
11/12/2020,00:47:45.667,0.00,21.10
11/12/2020,00:47:56.165,0.00,21.10
11/12/2020,00:48:06.664,0.00,21.10
11/12/2020,00:48:16.665,0.00,21.10
11/12/2020,00:48:27.165,0.00,21.10
11/12/2020,00:48:37.165,0.00,21.00
11/12/2020,00:48:47.663,0.00,21.00
11/12/2020,00:48:57.666,0.00,21.00
11/12/2020,00:49:08.164,0.00,21.00
11/12/2020,00:49:18.165,0.00,21.00
11/12/2020,00:49:28.165,0.00,21.00
11/12/2020,00:49:38.662,0.00,21.00
11/12/2020,00:49:48.665,0.00,21.00
11/12/2020,00:49:58.665,0.00,21.00
11/12/2020,00:50:08.666,0.00,21.00
11/12/2020,00:50:19.166,0.00,21.00
11/12/2020,00:50:29.666,0.00,21.00
11/12/2020,00:50:40.164,0.00,21.00
11/12/2020,00:50:50.166,0.00,21.00
11/12/2020,00:51:00.664,0.00,21.00
11/12/2020,00:51:10.665,0.00,21.00
11/12/2020,00:51:21.163,0.00,21.00
11/12/2020,00:51:31.164,0.00,21.00
11/12/2020,00:51:41.166,0.00,21.00
11/12/2020,00:51:51.666,0.00,21.00
11/12/2020,00:52:02.165,0.00,21.00
11/12/2020,00:52:12.664,0.00,21.00
11/12/2020,00:52:22.665,0.00,21.00
11/12/2020,00:52:33.164,0.00,21.00
11/12/2020,00:52:43.663,0.00,21.00
11/12/2020,00:52:53.665,0.00,21.00
11/12/2020,00:53:04.163,0.00,21.00
11/12/2020,00:53:14.165,0.00,21.00
11/12/2020,00:53:24.663,0.00,21.00
11/12/2020,00:53:34.665,0.00,21.00
11/12/2020,00:53:44.665,0.00,21.00
11/12/2020,00:53:55.165,0.00,21.00
11/12/2020,00:54:05.165,0.00,21.00
11/12/2020,00:54:15.665,0.00,21.10
11/12/2020,00:54:26.164,0.00,21.10
11/12/2020,00:54:36.165,0.00,21.10
11/12/2020,00:54:46.663,0.00,21.10
11/12/2020,00:54:56.664,0.00,21.10
11/12/2020,00:55:06.665,0.00,21.10
11/12/2020,00:55:17.164,0.00,21.10
11/12/2020,00:55:27.166,0.00,21.10
11/12/2020,00:55:37.665,0.00,21.10
11/12/2020,00:55:48.164,0.00,21.10
11/12/2020,00:55:58.165,0.00,21.10
11/12/2020,00:56:08.165,0.00,21.10
11/12/2020,00:56:18.666,0.00,21.10
11/12/2020,00:56:29.162,0.00,21.10
11/12/2020,00:56:39.162,0.00,21.10
11/12/2020,00:56:49.162,0.00,21.10
11/12/2020,00:56:59.162,0.00,21.10
11/12/2020,00:57:09.162,0.00,21.10
11/12/2020,00:57:19.164,0.00,21.10
11/12/2020,00:57:29.164,0.00,21.10
11/12/2020,00:57:39.164,0.00,21.10
11/12/2020,00:57:49.164,0.00,21.10
11/12/2020,00:57:59.662,0.00,21.10
11/12/2020,00:58:09.664,0.00,21.10
11/12/2020,00:58:20.162,0.00,21.10
11/12/2020,00:58:30.163,0.00,21.10
11/12/2020,00:58:40.165,0.00,21.10
11/12/2020,00:58:50.665,0.00,21.10
11/12/2020,00:59:00.666,0.00,21.10
11/12/2020,00:59:11.164,0.00,21.10
11/12/2020,00:59:21.164,0.00,21.00
11/12/2020,00:59:31.166,0.00,21.00
11/12/2020,00:59:41.664,0.00,21.00
11/12/2020,00:59:51.664,0.00,21.00
11/12/2020,01:00:01.665,0.00,21.00
11/12/2020,01:00:12.162,0.00,21.00
11/12/2020,01:00:22.165,0.00,21.00
11/12/2020,01:00:32.665,0.00,21.00
11/12/2020,01:00:43.165,0.00,21.00
11/12/2020,01:00:53.664,0.00,21.00
11/12/2020,01:01:03.666,0.00,21.00
11/12/2020,01:01:14.165,0.00,21.00
11/12/2020,01:01:24.165,0.00,21.00
11/12/2020,01:01:34.166,0.00,21.00
11/12/2020,01:01:44.665,0.00,21.00
11/12/2020,01:01:54.665,0.00,21.00
11/12/2020,01:02:05.163,0.00,21.00
11/12/2020,01:02:15.166,0.00,21.00
11/12/2020,01:02:25.666,0.00,21.00
11/12/2020,01:02:36.164,0.00,21.00
11/12/2020,01:02:46.165,0.00,21.00
11/12/2020,01:02:56.166,0.00,21.00
11/12/2020,01:03:06.665,0.00,21.00
11/12/2020,01:03:17.164,0.00,21.00
11/12/2020,01:03:27.665,0.00,21.00
11/12/2020,01:03:38.163,0.00,21.00
11/12/2020,01:03:48.164,0.00,21.00
11/12/2020,01:03:58.664,0.00,21.00
11/12/2020,01:04:09.164,0.00,21.00
11/12/2020,01:04:19.664,0.00,21.00
11/12/2020,01:04:29.665,0.00,21.00
11/12/2020,01:04:40.165,0.00,21.00
11/12/2020,01:04:50.664,0.00,21.00
11/12/2020,01:05:01.162,0.00,21.00
11/12/2020,01:05:11.164,0.00,21.00
11/12/2020,01:05:21.664,0.00,21.00
11/12/2020,01:05:31.666,0.00,21.00
11/12/2020,01:05:41.666,0.00,21.00
11/12/2020,01:05:52.165,0.00,21.00
11/12/2020,01:06:02.665,0.00,21.00
11/12/2020,01:06:13.165,0.00,21.00
11/12/2020,01:06:23.664,0.00,21.00
11/12/2020,01:06:33.664,0.00,21.00
11/12/2020,01:06:44.165,0.00,21.00
11/12/2020,01:06:54.166,0.00,21.00
11/12/2020,01:07:04.665,0.00,21.00
11/12/2020,01:07:14.666,0.00,21.00
11/12/2020,01:07:25.166,0.00,21.00
11/12/2020,01:07:35.666,0.00,21.00
11/12/2020,01:07:46.164,0.00,21.00
11/12/2020,01:07:56.165,0.00,21.00
11/12/2020,01:08:06.662,0.00,21.00
11/12/2020,01:08:16.666,0.00,21.00
11/12/2020,01:08:27.166,0.00,21.00
11/12/2020,01:08:37.664,0.00,21.00
11/12/2020,01:08:47.664,0.00,21.00
11/12/2020,01:08:58.165,0.00,21.00
11/12/2020,01:09:08.165,0.00,21.00
11/12/2020,01:09:18.664,0.00,21.00
11/12/2020,01:09:28.666,0.00,21.00
11/12/2020,01:09:39.163,0.00,21.00
11/12/2020,01:09:49.165,0.00,21.00
11/12/2020,01:09:59.165,0.00,21.00
11/12/2020,01:10:09.165,0.00,21.00
11/12/2020,01:10:19.664,0.00,21.00
11/12/2020,01:10:29.664,0.00,21.00
11/12/2020,01:10:40.164,0.00,21.00
11/12/2020,01:10:50.164,0.00,21.00
11/12/2020,01:11:00.165,0.00,21.00
11/12/2020,01:11:10.166,0.00,21.00
11/12/2020,01:11:20.665,0.00,21.00
11/12/2020,01:11:30.666,0.00,21.00
11/12/2020,01:11:41.165,0.00,21.00
11/12/2020,01:11:51.663,0.00,21.00
11/12/2020,01:12:01.665,0.00,21.00
11/12/2020,01:12:12.163,0.00,21.00
11/12/2020,01:12:22.165,0.00,21.00
11/12/2020,01:12:32.165,0.00,21.00
11/12/2020,01:12:42.664,0.00,21.00
11/12/2020,01:12:52.664,0.00,21.00
11/12/2020,01:13:02.664,0.00,21.00
11/12/2020,01:13:12.665,0.00,21.00
11/12/2020,01:13:23.164,0.00,21.00
11/12/2020,01:13:33.665,0.00,21.00
11/12/2020,01:13:43.666,0.00,21.00
11/12/2020,01:13:54.165,0.00,21.00
11/12/2020,01:14:04.165,0.00,21.00
11/12/2020,01:14:14.665,0.00,21.00
11/12/2020,01:14:25.163,0.00,21.00
11/12/2020,01:14:35.165,0.00,21.00
11/12/2020,01:14:45.165,0.00,21.00
11/12/2020,01:14:55.664,0.00,21.00
11/12/2020,01:15:05.665,0.00,21.00
11/12/2020,01:15:16.163,0.00,21.00
11/12/2020,01:15:26.165,0.00,21.00
11/12/2020,01:15:36.166,0.00,21.00
11/12/2020,01:15:46.663,0.00,21.00
11/12/2020,01:15:56.665,0.00,21.00
11/12/2020,01:16:07.164,0.00,21.00
11/12/2020,01:16:17.164,0.00,21.00
11/12/2020,01:16:27.165,0.00,21.00
11/12/2020,01:16:37.665,0.00,21.00
11/12/2020,01:16:48.165,0.00,21.00
11/12/2020,01:16:58.165,0.00,21.00
11/12/2020,01:17:08.166,0.00,21.00
11/12/2020,01:17:18.665,0.00,21.00
11/12/2020,01:17:28.666,0.00,21.00
11/12/2020,01:17:39.165,0.00,21.00
11/12/2020,01:17:49.165,0.00,21.00
11/12/2020,01:17:59.166,0.00,21.00
11/12/2020,01:18:09.664,0.00,21.00
11/12/2020,01:18:19.665,0.00,21.00
11/12/2020,01:18:29.667,0.00,21.00
11/12/2020,01:18:40.165,0.00,21.00
11/12/2020,01:18:50.664,0.00,21.00
11/12/2020,01:19:00.665,0.00,21.00
11/12/2020,01:19:11.165,0.00,21.00
11/12/2020,01:19:21.664,0.00,21.00
11/12/2020,01:19:31.664,0.00,21.00
11/12/2020,01:19:41.665,0.00,21.00
11/12/2020,01:19:51.666,0.00,21.00
11/12/2020,01:20:01.666,0.00,21.00
11/12/2020,01:20:11.666,0.00,21.00
11/12/2020,01:20:22.164,0.00,21.00
11/12/2020,01:20:32.165,0.00,21.00
11/12/2020,01:20:42.665,0.00,21.00
11/12/2020,01:20:53.162,0.00,21.00
11/12/2020,01:21:03.165,0.00,21.00
11/12/2020,01:21:13.166,0.00,21.00
11/12/2020,01:21:23.666,0.00,21.00
11/12/2020,01:21:34.164,0.00,21.00
11/12/2020,01:21:44.164,0.00,21.00
11/12/2020,01:21:54.165,0.00,21.00
11/12/2020,01:22:04.666,0.00,21.00
11/12/2020,01:22:15.164,0.00,21.00
11/12/2020,01:22:25.165,0.00,21.00
11/12/2020,01:22:35.165,0.00,21.00
11/12/2020,01:22:45.666,0.00,21.00
11/12/2020,01:22:56.165,0.00,21.00
11/12/2020,01:23:06.664,0.00,21.00
11/12/2020,01:23:16.665,0.00,21.00
11/12/2020,01:23:27.165,0.00,21.00
11/12/2020,01:23:37.165,0.00,21.00
11/12/2020,01:23:47.665,0.00,21.00
11/12/2020,01:23:58.166,0.00,21.00
11/12/2020,01:24:08.666,0.00,21.00
11/12/2020,01:24:19.166,0.00,21.00
11/12/2020,01:24:29.665,0.00,21.00
11/12/2020,01:24:40.165,0.00,21.00
11/12/2020,01:24:50.665,0.00,21.00
11/12/2020,01:25:01.164,0.00,21.00
11/12/2020,01:25:11.165,0.00,21.00
11/12/2020,01:25:21.662,0.00,21.00
11/12/2020,01:25:31.665,0.00,21.00
11/12/2020,01:25:42.165,0.00,21.00
11/12/2020,01:25:52.665,0.00,21.00
11/12/2020,01:26:03.164,0.00,21.00
11/12/2020,01:26:13.166,0.00,21.00
11/12/2020,01:26:23.663,0.00,21.00
11/12/2020,01:26:33.664,0.00,21.00
11/12/2020,01:26:44.164,0.00,21.00
11/12/2020,01:26:54.164,0.00,21.00
11/12/2020,01:27:04.166,0.00,21.00
11/12/2020,01:27:14.665,0.00,21.00
11/12/2020,01:27:25.163,0.00,21.00
11/12/2020,01:27:35.167,0.00,21.00
11/12/2020,01:27:45.664,0.00,21.00
11/12/2020,01:27:55.664,0.00,21.00
11/12/2020,01:28:05.665,0.00,21.00
11/12/2020,01:28:15.666,0.00,21.00
11/12/2020,01:28:26.166,0.00,21.00
11/12/2020,01:28:36.664,0.00,21.00
11/12/2020,01:28:46.665,0.00,21.00
11/12/2020,01:28:57.165,0.00,21.00
11/12/2020,01:29:07.166,0.00,21.00
11/12/2020,01:29:17.665,0.00,21.00
11/12/2020,01:29:27.666,0.00,21.00
11/12/2020,01:29:38.163,0.00,21.00
11/12/2020,01:29:48.165,0.00,21.00
11/12/2020,01:29:58.166,0.00,21.00
11/12/2020,01:30:08.662,0.00,21.00
11/12/2020,01:30:18.665,0.00,21.00
11/12/2020,01:30:29.166,0.00,21.00
11/12/2020,01:30:39.663,0.00,21.00
11/12/2020,01:30:49.665,0.00,21.00
11/12/2020,01:30:59.666,0.00,21.00
11/12/2020,01:31:10.165,0.00,21.00
11/12/2020,01:31:20.665,0.00,21.00
11/12/2020,01:31:31.165,0.00,21.00
11/12/2020,01:31:41.665,0.00,21.00
11/12/2020,01:31:52.166,0.00,21.00
11/12/2020,01:32:02.665,0.00,21.00
11/12/2020,01:32:13.164,0.00,21.00
11/12/2020,01:32:23.165,0.00,21.00
11/12/2020,01:32:33.664,0.00,21.00
11/12/2020,01:32:43.665,0.00,21.00
11/12/2020,01:32:53.666,0.00,21.00
11/12/2020,01:33:04.166,0.00,21.00
11/12/2020,01:33:14.666,0.00,21.00
11/12/2020,01:33:25.163,0.00,21.00
11/12/2020,01:33:35.164,0.00,21.00
11/12/2020,01:33:45.164,0.00,21.00
11/12/2020,01:33:55.165,0.00,21.00
11/12/2020,01:34:05.166,0.00,21.00
11/12/2020,01:34:15.666,0.00,21.00
11/12/2020,01:34:26.165,0.00,21.00
11/12/2020,01:34:36.165,0.00,21.00
11/12/2020,01:34:46.663,0.00,21.00
11/12/2020,01:34:56.664,0.00,21.00
11/12/2020,01:35:06.665,0.00,21.00
11/12/2020,01:35:16.665,0.00,21.00
11/12/2020,01:35:27.164,0.00,21.00
11/12/2020,01:35:37.663,0.00,21.00
11/12/2020,01:35:47.663,0.00,21.00
11/12/2020,01:35:57.665,0.00,21.00
11/12/2020,01:36:08.165,0.00,21.00
11/12/2020,01:36:18.165,0.00,21.00
11/12/2020,01:36:28.663,0.00,21.00
11/12/2020,01:36:38.663,0.00,21.00
11/12/2020,01:36:49.165,0.00,21.00
11/12/2020,01:36:59.166,0.00,21.00
11/12/2020,01:37:09.664,0.00,21.00
11/12/2020,01:37:19.664,0.00,21.00
11/12/2020,01:37:29.664,0.00,21.00
11/12/2020,01:37:40.163,0.00,21.00
11/12/2020,01:37:50.662,0.00,21.00
11/12/2020,01:38:00.665,0.00,21.00
11/12/2020,01:38:11.164,0.00,21.00
11/12/2020,01:38:21.165,0.00,21.00
11/12/2020,01:38:31.664,0.00,21.00
11/12/2020,01:38:41.664,0.00,21.00
11/12/2020,01:38:51.665,0.00,21.00
11/12/2020,01:39:02.165,0.00,21.00
11/12/2020,01:39:12.165,0.00,21.00
11/12/2020,01:39:22.165,0.00,21.00
