Date, Time,Heater setpoint,Heater temperature
21/11/2020,00:00:02.149,0.00,23.00
21/11/2020,00:00:12.150,0.00,23.00
21/11/2020,00:00:22.150,0.00,23.00
21/11/2020,00:00:32.651,0.00,23.00
21/11/2020,00:00:42.651,0.00,23.00
21/11/2020,00:00:53.152,0.00,23.00
21/11/2020,00:01:03.649,0.00,23.00
21/11/2020,00:01:13.650,0.00,23.00
21/11/2020,00:01:23.650,0.00,23.00
21/11/2020,00:01:33.650,0.00,23.00
21/11/2020,00:01:43.652,0.00,23.00
21/11/2020,00:01:54.151,0.00,23.00
21/11/2020,00:02:04.151,0.00,23.00
21/11/2020,00:02:14.649,0.00,23.00
21/11/2020,00:02:25.148,0.00,23.00
21/11/2020,00:02:35.151,0.00,23.00
21/11/2020,00:02:45.151,0.00,23.00
21/11/2020,00:02:55.652,0.00,23.00
21/11/2020,00:03:06.151,0.00,23.00
21/11/2020,00:03:16.652,0.00,23.00
21/11/2020,00:03:27.150,0.00,23.00
21/11/2020,00:03:37.651,0.00,23.00
21/11/2020,00:03:48.151,0.00,23.00
21/11/2020,00:03:58.648,0.00,23.00
21/11/2020,00:04:08.649,0.00,23.00
21/11/2020,00:04:19.148,0.00,23.00
21/11/2020,00:04:29.150,0.00,23.00
21/11/2020,00:04:39.650,0.00,23.00
21/11/2020,00:04:50.149,0.00,23.00
21/11/2020,00:05:00.149,0.00,23.00
21/11/2020,00:05:10.150,0.00,23.00
21/11/2020,00:05:20.650,0.00,23.00
21/11/2020,00:05:30.650,0.00,23.00
21/11/2020,00:05:41.150,0.00,23.00
21/11/2020,00:05:51.150,0.00,23.00
21/11/2020,00:06:01.648,0.00,23.00
21/11/2020,00:06:11.650,0.00,23.00
21/11/2020,00:06:22.150,0.00,23.00
21/11/2020,00:06:32.649,0.00,23.00
21/11/2020,00:06:43.149,0.00,23.00
21/11/2020,00:06:53.150,0.00,23.00
21/11/2020,00:07:03.150,0.00,23.00
21/11/2020,00:07:13.648,0.00,23.00
21/11/2020,00:07:23.650,0.00,23.00
21/11/2020,00:07:33.650,0.00,23.00
21/11/2020,00:07:44.150,0.00,23.00
21/11/2020,00:07:54.649,0.00,23.00
21/11/2020,00:08:04.651,0.00,23.00
21/11/2020,00:08:15.150,0.00,23.00
21/11/2020,00:08:25.151,0.00,23.00
21/11/2020,00:08:35.649,0.00,23.00
21/11/2020,00:08:45.651,0.00,23.00
21/11/2020,00:08:56.150,0.00,23.00
21/11/2020,00:09:06.151,0.00,23.00
21/11/2020,00:09:16.651,0.00,23.00
21/11/2020,00:09:27.150,0.00,23.00
21/11/2020,00:09:37.650,0.00,23.00
21/11/2020,00:09:48.149,0.00,23.00
21/11/2020,00:09:58.151,0.00,23.00
21/11/2020,00:10:08.651,0.00,23.00
21/11/2020,00:10:18.652,0.00,23.00
21/11/2020,00:10:29.150,0.00,23.00
21/11/2020,00:10:39.649,0.00,23.00
21/11/2020,00:10:49.650,0.00,23.00
21/11/2020,00:10:59.651,0.00,23.00
21/11/2020,00:11:10.151,0.00,23.00
21/11/2020,00:11:20.152,0.00,23.00
21/11/2020,00:11:30.652,0.00,23.00
21/11/2020,00:11:41.150,0.00,23.00
21/11/2020,00:11:51.150,0.00,23.00
21/11/2020,00:12:01.151,0.00,23.00
21/11/2020,00:12:11.649,0.00,23.00
21/11/2020,00:12:21.651,0.00,23.00
21/11/2020,00:12:32.151,0.00,23.00
21/11/2020,00:12:42.151,0.00,23.00
21/11/2020,00:12:52.650,0.00,23.00
21/11/2020,00:13:02.651,0.00,23.00
21/11/2020,00:13:12.651,0.00,23.00
21/11/2020,00:13:22.651,0.00,23.00
21/11/2020,00:13:32.651,0.00,23.00
21/11/2020,00:13:43.148,0.00,23.00
21/11/2020,00:13:53.149,0.00,23.00
21/11/2020,00:14:03.150,0.00,23.00
21/11/2020,00:14:13.151,0.00,23.00
21/11/2020,00:14:23.152,0.00,23.00
21/11/2020,00:14:33.650,0.00,23.00
21/11/2020,00:14:43.651,0.00,23.00
21/11/2020,00:14:54.151,0.00,23.00
21/11/2020,00:15:04.650,0.00,23.00
21/11/2020,00:15:15.152,0.00,23.00
21/11/2020,00:15:25.649,0.00,23.00
21/11/2020,00:15:36.149,0.00,23.00
21/11/2020,00:15:46.150,0.00,23.00
21/11/2020,00:15:56.650,0.00,23.00
21/11/2020,00:16:06.651,0.00,23.00
21/11/2020,00:16:17.149,0.00,23.00
21/11/2020,00:16:27.150,0.00,23.00
21/11/2020,00:16:37.151,0.00,23.00
21/11/2020,00:16:47.649,0.00,23.00
21/11/2020,00:16:57.649,0.00,23.00
21/11/2020,00:17:08.151,0.00,23.00
21/11/2020,00:17:18.651,0.00,23.00
21/11/2020,00:17:29.149,0.00,23.00
21/11/2020,00:17:39.650,0.00,23.00
21/11/2020,00:17:49.651,0.00,23.00
21/11/2020,00:18:00.150,0.00,23.00
21/11/2020,00:18:10.650,0.00,23.00
21/11/2020,00:18:21.149,0.00,23.00
21/11/2020,00:18:31.150,0.00,23.00
21/11/2020,00:18:41.650,0.00,23.00
21/11/2020,00:18:52.149,0.00,23.00
21/11/2020,00:19:02.150,0.00,23.00
21/11/2020,00:19:12.649,0.00,23.00
21/11/2020,00:19:23.150,0.00,23.00
21/11/2020,00:19:33.151,0.00,23.00
21/11/2020,00:19:43.651,0.00,23.00
21/11/2020,00:19:54.149,0.00,23.00
21/11/2020,00:20:04.151,0.00,23.00
21/11/2020,00:20:14.648,0.00,23.00
21/11/2020,00:20:24.649,0.00,23.00
21/11/2020,00:20:34.650,0.00,23.00
21/11/2020,00:20:44.651,0.00,23.00
21/11/2020,00:20:55.150,0.00,23.00
21/11/2020,00:21:05.151,0.00,23.00
21/11/2020,00:21:15.651,0.00,23.00
21/11/2020,00:21:26.152,0.00,23.00
21/11/2020,00:21:36.649,0.00,23.00
21/11/2020,00:21:46.649,0.00,23.00
21/11/2020,00:21:57.150,0.00,23.00
21/11/2020,00:22:07.151,0.00,23.00
21/11/2020,00:22:17.153,0.00,23.00
21/11/2020,00:22:27.650,0.00,23.00
21/11/2020,00:22:38.151,0.00,23.00
21/11/2020,00:22:48.650,0.00,23.00
21/11/2020,00:22:59.150,0.00,23.00
21/11/2020,00:23:09.650,0.00,23.00
21/11/2020,00:23:20.150,0.00,23.00
21/11/2020,00:23:30.151,0.00,23.00
21/11/2020,00:23:40.650,0.00,23.00
21/11/2020,00:23:50.651,0.00,23.00
21/11/2020,00:24:00.651,0.00,23.00
21/11/2020,00:24:11.151,0.00,23.00
21/11/2020,00:24:21.151,0.00,23.00
21/11/2020,00:24:31.650,0.00,23.00
21/11/2020,00:24:41.651,0.00,23.00
21/11/2020,00:24:51.651,0.00,23.00
21/11/2020,00:25:02.148,0.00,23.00
21/11/2020,00:25:12.151,0.00,23.00
21/11/2020,00:25:22.650,0.00,23.00
21/11/2020,00:25:32.650,0.00,23.00
21/11/2020,00:25:42.650,0.00,23.00
21/11/2020,00:25:53.151,0.00,23.00
21/11/2020,00:26:03.649,0.00,23.00
21/11/2020,00:26:13.650,0.00,23.00
21/11/2020,00:26:23.651,0.00,23.00
21/11/2020,00:26:34.150,0.00,23.00
21/11/2020,00:26:44.649,0.00,23.00
21/11/2020,00:26:54.651,0.00,23.00
21/11/2020,00:27:05.151,0.00,23.00
21/11/2020,00:27:15.650,0.00,23.00
21/11/2020,00:27:26.149,0.00,23.00
21/11/2020,00:27:36.151,0.00,23.00
21/11/2020,00:27:46.648,0.00,23.00
21/11/2020,00:27:56.651,0.00,23.00
21/11/2020,00:28:07.151,0.00,23.00
21/11/2020,00:28:17.151,0.00,23.00
21/11/2020,00:28:27.648,0.00,23.00
21/11/2020,00:28:37.650,0.00,23.00
21/11/2020,00:28:47.653,0.00,23.00
21/11/2020,00:28:58.149,0.00,23.00
21/11/2020,00:29:08.651,0.00,23.00
21/11/2020,00:29:18.652,0.00,23.00
21/11/2020,00:29:29.150,0.00,23.00
21/11/2020,00:29:39.649,0.00,23.00
21/11/2020,00:29:49.651,0.00,23.00
21/11/2020,00:29:59.651,0.00,23.00
21/11/2020,00:30:10.149,0.00,23.00
21/11/2020,00:30:20.150,0.00,23.00
21/11/2020,00:30:30.648,0.00,23.00
21/11/2020,00:30:40.650,0.00,23.00
21/11/2020,00:30:51.150,0.00,23.00
21/11/2020,00:31:01.151,0.00,23.00
21/11/2020,00:31:11.151,0.00,23.00
21/11/2020,00:31:21.650,0.00,23.00
21/11/2020,00:31:31.651,0.00,23.00
21/11/2020,00:31:42.150,0.00,23.00
21/11/2020,00:31:52.650,0.00,23.00
21/11/2020,00:32:02.650,0.00,23.00
21/11/2020,00:32:13.149,0.00,23.00
21/11/2020,00:32:23.150,0.00,23.00
21/11/2020,00:32:33.151,0.00,23.00
21/11/2020,00:32:43.650,0.00,23.00
21/11/2020,00:32:53.651,0.00,23.00
21/11/2020,00:33:04.150,0.00,23.00
21/11/2020,00:33:14.151,0.00,23.00
21/11/2020,00:33:24.648,0.00,23.00
21/11/2020,00:33:34.651,0.00,23.00
21/11/2020,00:33:45.150,0.00,23.00
21/11/2020,00:33:55.650,0.00,23.00
21/11/2020,00:34:06.149,0.00,23.00
21/11/2020,00:34:16.651,0.00,23.00
21/11/2020,00:34:27.151,0.00,23.00
21/11/2020,00:34:37.650,0.00,23.00
21/11/2020,00:34:48.150,0.00,23.00
21/11/2020,00:34:58.651,0.00,23.00
21/11/2020,00:35:08.651,0.00,23.00
21/11/2020,00:35:18.651,0.00,23.00
21/11/2020,00:35:29.151,0.00,23.00
21/11/2020,00:35:39.151,0.00,23.00
21/11/2020,00:35:49.651,0.00,23.00
21/11/2020,00:36:00.151,0.00,23.00
21/11/2020,00:36:10.649,0.00,23.00
21/11/2020,00:36:20.650,0.00,23.00
21/11/2020,00:36:30.651,0.00,23.00
21/11/2020,00:36:41.151,0.00,23.00
21/11/2020,00:36:51.651,0.00,23.00
21/11/2020,00:37:02.151,0.00,23.00
21/11/2020,00:37:12.651,0.00,23.00
21/11/2020,00:37:22.652,0.00,23.00
21/11/2020,00:37:33.150,0.00,23.00
21/11/2020,00:37:43.151,0.00,23.00
21/11/2020,00:37:53.648,0.00,23.00
21/11/2020,00:38:03.650,0.00,23.00
21/11/2020,00:38:13.651,0.00,23.00
21/11/2020,00:38:23.651,0.00,23.00
21/11/2020,00:38:34.150,0.00,23.00
21/11/2020,00:38:44.152,0.00,23.00
21/11/2020,00:38:54.652,0.00,23.00
21/11/2020,00:39:05.150,0.00,23.00
21/11/2020,00:39:15.152,0.00,23.00
21/11/2020,00:39:25.650,0.00,23.00
21/11/2020,00:39:36.150,0.00,23.00
21/11/2020,00:39:46.648,0.00,23.00
21/11/2020,00:39:56.650,0.00,23.00
21/11/2020,00:40:07.152,0.00,23.00
21/11/2020,00:40:17.648,0.00,23.00
21/11/2020,00:40:27.650,0.00,23.00
21/11/2020,00:40:38.150,0.00,23.00
21/11/2020,00:40:48.649,0.00,23.00
21/11/2020,00:40:58.650,0.00,23.00
21/11/2020,00:41:09.150,0.00,23.00
21/11/2020,00:41:19.650,0.00,23.00
21/11/2020,00:41:29.651,0.00,23.00
21/11/2020,00:41:39.651,0.00,23.00
21/11/2020,00:41:50.150,0.00,23.00
21/11/2020,00:42:00.152,0.00,23.00
21/11/2020,00:42:10.651,0.00,23.00
21/11/2020,00:42:20.652,0.00,23.00
21/11/2020,00:42:31.151,0.00,23.00
21/11/2020,00:42:41.151,0.00,23.00
21/11/2020,00:42:51.650,0.00,23.00
21/11/2020,00:43:02.151,0.00,23.00
21/11/2020,00:43:12.650,0.00,23.00
21/11/2020,00:43:23.150,0.00,23.00
21/11/2020,00:43:33.150,0.00,23.00
21/11/2020,00:43:43.649,0.00,23.00
21/11/2020,00:43:53.651,0.00,23.00
21/11/2020,00:44:04.150,0.00,23.00
21/11/2020,00:44:14.150,0.00,23.00
21/11/2020,00:44:24.650,0.00,23.00
21/11/2020,00:44:34.651,0.00,23.00
21/11/2020,00:44:45.151,0.00,23.00
21/11/2020,00:44:55.651,0.00,23.00
21/11/2020,00:45:06.151,0.00,23.00
21/11/2020,00:45:16.648,0.00,23.00
21/11/2020,00:45:26.651,0.00,23.00
21/11/2020,00:45:37.152,0.00,23.00
21/11/2020,00:45:47.651,0.00,23.00
21/11/2020,00:45:58.149,0.00,23.00
21/11/2020,00:46:08.649,0.00,23.00
21/11/2020,00:46:19.150,0.00,23.00
21/11/2020,00:46:29.649,0.00,23.00
21/11/2020,00:46:39.650,0.00,23.00
21/11/2020,00:46:49.651,0.00,23.00
21/11/2020,00:47:00.150,0.00,23.00
21/11/2020,00:47:10.648,0.00,23.00
21/11/2020,00:47:21.148,0.00,23.00
21/11/2020,00:47:31.150,0.00,23.00
21/11/2020,00:47:41.152,0.00,23.00
21/11/2020,00:47:51.651,0.00,23.00
