Date, Time,Heater setpoint,Heater temperature
06/10/2020,12:57:10.192,24.00,800.00
06/10/2020,12:57:20.242,0.00,800.00
06/10/2020,12:57:30.740,0.00,800.00
06/10/2020,12:57:40.741,0.00,800.00
06/10/2020,12:57:51.240,0.00,800.00
06/10/2020,12:58:01.740,0.00,800.00
06/10/2020,12:58:12.240,0.00,800.00
06/10/2020,12:58:22.740,0.00,800.00
06/10/2020,12:58:33.241,0.00,800.00
06/10/2020,12:58:43.740,0.00,800.00
06/10/2020,12:58:53.741,0.00,800.00
06/10/2020,12:59:04.240,0.00,800.00
06/10/2020,12:59:14.241,0.00,800.00
06/10/2020,12:59:24.741,0.00,800.00
06/10/2020,12:59:35.241,0.00,800.00
06/10/2020,12:59:45.740,0.00,800.00
06/10/2020,12:59:55.741,0.00,800.00
06/10/2020,13:00:06.241,0.00,800.00
06/10/2020,13:00:16.242,0.00,800.00
06/10/2020,13:00:26.742,0.00,800.00
06/10/2020,13:00:37.242,0.00,800.00
06/10/2020,13:00:47.242,0.00,800.00
06/10/2020,13:00:57.742,0.00,800.00
06/10/2020,13:01:08.241,0.00,800.00
06/10/2020,13:01:18.244,0.00,800.00
06/10/2020,13:01:28.348,0.00,800.00
06/10/2020,13:01:38.742,0.00,800.00
06/10/2020,13:01:49.242,0.00,800.00
06/10/2020,13:01:59.742,0.00,800.00
06/10/2020,13:02:10.241,0.00,800.00
06/10/2020,13:02:20.241,0.00,800.00
06/10/2020,13:02:30.241,0.00,800.00
06/10/2020,13:02:40.548,0.00,0.00
06/10/2020,13:02:50.742,0.00,800.00
06/10/2020,13:03:01.241,0.00,800.00
06/10/2020,13:03:11.739,0.00,800.00
06/10/2020,13:03:21.741,0.00,800.00
06/10/2020,13:03:32.241,0.00,800.00
06/10/2020,13:03:42.740,0.00,800.00
06/10/2020,13:03:52.741,0.00,29.10
06/10/2020,13:04:03.240,0.00,29.20
06/10/2020,13:04:13.241,0.00,29.10
06/10/2020,13:04:23.739,0.00,28.70
06/10/2020,13:04:33.741,0.00,800.00
06/10/2020,13:04:43.741,0.00,800.00
06/10/2020,13:04:53.741,0.00,800.00
06/10/2020,13:05:04.240,0.00,800.00
06/10/2020,13:05:14.454,0.00,800.00
06/10/2020,13:05:24.741,0.00,800.00
06/10/2020,13:05:35.240,0.00,800.00
06/10/2020,13:05:45.742,0.00,14.70
06/10/2020,13:05:56.241,0.00,800.00
06/10/2020,13:06:06.740,0.00,800.00
06/10/2020,13:06:16.741,0.00,800.00
06/10/2020,13:06:26.741,0.00,800.00
06/10/2020,13:06:36.743,0.00,800.00
06/10/2020,13:06:47.241,0.00,24.20
06/10/2020,13:06:57.241,0.00,800.00
06/10/2020,13:07:07.241,0.00,24.30
06/10/2020,13:07:17.742,0.00,19.00
06/10/2020,13:07:28.240,0.00,22.10
06/10/2020,13:07:38.241,0.00,800.00
06/10/2020,13:07:48.742,0.00,800.00
06/10/2020,13:07:58.742,0.00,800.00
06/10/2020,13:08:08.742,0.00,800.00
06/10/2020,13:08:19.241,0.00,800.00
