Date, Time,Heater setpoint,Heater temperature
10/09/2020,00:00:05.191,0.00,23.70
10/09/2020,00:00:15.692,0.00,23.70
10/09/2020,00:00:26.193,0.00,23.70
10/09/2020,00:00:36.692,0.00,23.70
10/09/2020,00:00:46.692,0.00,23.70
10/09/2020,00:00:57.191,0.00,23.70
10/09/2020,00:01:07.692,0.00,23.70
10/09/2020,00:01:18.192,0.00,23.70
10/09/2020,00:01:28.193,0.00,23.70
10/09/2020,00:01:38.691,0.00,23.70
10/09/2020,00:01:48.691,0.00,23.70
10/09/2020,00:01:58.691,0.00,23.70
10/09/2020,00:02:08.693,0.00,23.70
10/09/2020,00:02:19.190,0.00,23.70
10/09/2020,00:02:29.193,0.00,23.70
10/09/2020,00:02:39.690,0.00,23.70
10/09/2020,00:02:49.690,0.00,23.70
10/09/2020,00:03:00.190,0.00,23.70
10/09/2020,00:03:10.190,0.00,23.70
10/09/2020,00:03:20.191,0.00,23.70
10/09/2020,00:03:30.693,0.00,23.70
10/09/2020,00:03:41.191,0.00,23.70
10/09/2020,00:03:51.192,0.00,23.70
10/09/2020,00:04:01.193,0.00,23.70
10/09/2020,00:04:11.194,0.00,23.70
10/09/2020,00:04:21.693,0.00,23.70
10/09/2020,00:04:31.693,0.00,23.70
10/09/2020,00:04:42.192,0.00,23.70
10/09/2020,00:04:52.690,0.00,23.70
10/09/2020,00:05:02.693,0.00,23.70
10/09/2020,00:05:13.191,0.00,23.70
10/09/2020,00:05:23.192,0.00,23.60
10/09/2020,00:05:33.692,0.00,23.60
10/09/2020,00:05:44.192,0.00,23.60
10/09/2020,00:05:54.691,0.00,23.60
10/09/2020,00:06:04.692,0.00,23.60
10/09/2020,00:06:15.192,0.00,23.60
10/09/2020,00:06:25.691,0.00,23.60
10/09/2020,00:06:36.192,0.00,23.60
10/09/2020,00:06:46.693,0.00,23.60
10/09/2020,00:06:57.191,0.00,23.60
10/09/2020,00:07:07.193,0.00,23.60
10/09/2020,00:07:17.691,0.00,23.60
10/09/2020,00:07:28.191,0.00,23.60
10/09/2020,00:07:38.192,0.00,23.60
10/09/2020,00:07:48.193,0.00,23.60
10/09/2020,00:07:58.691,0.00,23.60
10/09/2020,00:08:08.692,0.00,23.60
10/09/2020,00:08:19.191,0.00,23.60
10/09/2020,00:08:29.193,0.00,23.60
10/09/2020,00:08:39.690,0.00,23.60
10/09/2020,00:08:49.691,0.00,23.60
10/09/2020,00:09:00.191,0.00,23.60
10/09/2020,00:09:10.690,0.00,23.60
10/09/2020,00:09:20.692,0.00,23.60
10/09/2020,00:09:31.193,0.00,23.60
10/09/2020,00:09:41.693,0.00,23.60
10/09/2020,00:09:52.191,0.00,23.60
10/09/2020,00:10:02.192,0.00,23.60
10/09/2020,00:10:12.692,0.00,23.60
10/09/2020,00:10:23.192,0.00,23.60
10/09/2020,00:10:33.690,0.00,23.60
10/09/2020,00:10:43.691,0.00,23.60
10/09/2020,00:10:53.693,0.00,23.60
10/09/2020,00:11:04.190,0.00,23.60
10/09/2020,00:11:14.193,0.00,23.60
10/09/2020,00:11:24.691,0.00,23.60
10/09/2020,00:11:35.193,0.00,23.60
10/09/2020,00:11:45.694,0.00,23.60
10/09/2020,00:11:56.190,0.00,23.60
10/09/2020,00:12:06.192,0.00,23.60
10/09/2020,00:12:16.691,0.00,23.60
10/09/2020,00:12:26.692,0.00,23.60
10/09/2020,00:12:36.693,0.00,23.60
10/09/2020,00:12:47.192,0.00,23.60
10/09/2020,00:12:57.691,0.00,23.60
10/09/2020,00:13:07.692,0.00,23.60
10/09/2020,00:13:18.190,0.00,23.60
10/09/2020,00:13:28.191,0.00,23.60
10/09/2020,00:13:38.191,0.00,23.60
10/09/2020,00:13:48.191,0.00,23.60
10/09/2020,00:13:58.192,0.00,23.60
10/09/2020,00:14:08.691,0.00,23.60
10/09/2020,00:14:19.191,0.00,23.60
10/09/2020,00:14:29.192,0.00,23.60
10/09/2020,00:14:39.691,0.00,23.60
10/09/2020,00:14:49.691,0.00,23.60
10/09/2020,00:15:00.191,0.00,23.60
10/09/2020,00:15:10.690,0.00,23.60
10/09/2020,00:15:21.191,0.00,23.60
10/09/2020,00:15:31.192,0.00,23.60
10/09/2020,00:15:41.690,0.00,23.60
10/09/2020,00:15:52.191,0.00,23.60
10/09/2020,00:16:02.192,0.00,23.50
10/09/2020,00:16:12.692,0.00,23.60
10/09/2020,00:16:23.191,0.00,23.50
10/09/2020,00:16:33.192,0.00,23.50
10/09/2020,00:16:43.691,0.00,23.50
10/09/2020,00:16:54.191,0.00,23.50
10/09/2020,00:17:04.690,0.00,23.50
10/09/2020,00:17:14.692,0.00,23.50
10/09/2020,00:17:25.189,0.00,23.50
10/09/2020,00:17:35.190,0.00,23.50
10/09/2020,00:17:45.190,0.00,23.50
10/09/2020,00:17:55.191,0.00,23.50
10/09/2020,00:18:05.192,0.00,23.50
10/09/2020,00:18:15.693,0.00,23.50
10/09/2020,00:18:26.190,0.00,23.50
10/09/2020,00:18:36.692,0.00,23.50
10/09/2020,00:18:46.693,0.00,23.50
10/09/2020,00:18:57.191,0.00,23.50
10/09/2020,00:19:07.690,0.00,23.50
10/09/2020,00:19:18.191,0.00,23.50
