Date, Time,Heater setpoint,Heater temperature
11/08/2020,00:00:04.486,0.00,53.30
11/08/2020,00:00:14.488,0.00,53.30
11/08/2020,00:00:24.988,0.00,53.20
11/08/2020,00:00:35.487,0.00,53.10
11/08/2020,00:00:45.487,0.00,53.10
11/08/2020,00:00:55.986,0.00,53.00
11/08/2020,00:01:05.987,0.00,52.90
11/08/2020,00:01:15.987,0.00,52.90
11/08/2020,00:01:25.987,0.00,52.80
11/08/2020,00:01:36.487,0.00,52.80
11/08/2020,00:01:46.487,0.00,52.70
11/08/2020,00:01:56.987,0.00,52.60
11/08/2020,00:02:06.989,0.00,52.60
11/08/2020,00:02:17.489,0.00,52.50
11/08/2020,00:02:27.987,0.00,52.40
11/08/2020,00:02:37.987,0.00,52.40
11/08/2020,00:02:48.487,0.00,52.30
11/08/2020,00:02:58.987,0.00,52.30
11/08/2020,00:03:08.987,0.00,52.20
11/08/2020,00:03:18.987,0.00,52.10
11/08/2020,00:03:29.487,0.00,52.10
11/08/2020,00:03:39.487,0.00,52.00
11/08/2020,00:03:49.987,0.00,51.90
11/08/2020,00:04:00.487,0.00,51.90
11/08/2020,00:04:10.986,0.00,51.80
11/08/2020,00:04:20.988,0.00,51.80
11/08/2020,00:04:31.487,0.00,51.70
11/08/2020,00:04:41.488,0.00,51.60
11/08/2020,00:04:51.987,0.00,51.60
11/08/2020,00:05:01.988,0.00,51.50
11/08/2020,00:05:12.488,0.00,51.40
11/08/2020,00:05:22.987,0.00,51.40
11/08/2020,00:05:33.487,0.00,51.30
11/08/2020,00:05:43.488,0.00,51.30
11/08/2020,00:05:53.489,0.00,51.20
11/08/2020,00:06:03.988,0.00,51.20
11/08/2020,00:06:14.487,0.00,51.10
11/08/2020,00:06:24.487,0.00,51.00
11/08/2020,00:06:34.488,0.00,51.00
11/08/2020,00:06:44.986,0.00,50.90
11/08/2020,00:06:54.987,0.00,50.90
11/08/2020,00:07:04.987,0.00,50.80
11/08/2020,00:07:15.487,0.00,50.70
11/08/2020,00:07:25.987,0.00,50.70
11/08/2020,00:07:35.987,0.00,50.60
11/08/2020,00:07:46.486,0.00,50.60
11/08/2020,00:07:56.487,0.00,50.50
11/08/2020,00:08:06.987,0.00,50.40
11/08/2020,00:08:16.987,0.00,50.40
11/08/2020,00:08:26.988,0.00,50.30
11/08/2020,00:08:37.487,0.00,50.30
11/08/2020,00:08:47.488,0.00,50.20
11/08/2020,00:08:57.489,0.00,50.10
11/08/2020,00:09:07.987,0.00,50.10
11/08/2020,00:09:17.987,0.00,50.00
11/08/2020,00:09:28.485,0.00,50.00
11/08/2020,00:09:38.486,0.00,49.90
11/08/2020,00:09:48.488,0.00,49.90
11/08/2020,00:09:58.987,0.00,49.80
11/08/2020,00:10:08.988,0.00,49.80
11/08/2020,00:10:19.487,0.00,49.70
11/08/2020,00:10:29.987,0.00,49.70
11/08/2020,00:10:40.487,0.00,49.60
11/08/2020,00:10:50.487,0.00,49.50
11/08/2020,00:11:00.488,0.00,49.50
11/08/2020,00:11:10.987,0.00,49.40
11/08/2020,00:11:21.487,0.00,49.40
11/08/2020,00:11:31.985,0.00,49.30
