Date, Time,Heater setpoint,Heater temperature
01/10/2020,00:00:06.240,0.00,22.90
01/10/2020,00:00:16.738,0.00,22.90
01/10/2020,00:00:26.739,0.00,22.90
01/10/2020,00:00:37.239,0.00,22.90
01/10/2020,00:00:47.239,0.00,22.90
01/10/2020,00:00:57.240,0.00,22.90
01/10/2020,00:01:07.739,0.00,22.90
01/10/2020,00:01:18.241,0.00,22.90
01/10/2020,00:01:28.740,0.00,22.90
01/10/2020,00:01:38.741,0.00,22.90
01/10/2020,00:01:49.240,0.00,22.90
01/10/2020,00:01:59.739,0.00,22.90
01/10/2020,00:02:10.241,0.00,22.90
01/10/2020,00:02:20.740,0.00,22.90
01/10/2020,00:02:30.740,0.00,22.90
01/10/2020,00:02:41.238,0.00,22.90
01/10/2020,00:02:51.239,0.00,22.90
01/10/2020,00:03:01.739,0.00,22.90
01/10/2020,00:03:12.238,0.00,22.90
01/10/2020,00:03:22.240,0.00,22.90
01/10/2020,00:03:32.241,0.00,22.90
01/10/2020,00:03:42.740,0.00,22.90
01/10/2020,00:03:53.238,0.00,22.90
01/10/2020,00:04:03.239,0.00,22.90
01/10/2020,00:04:13.739,0.00,22.90
01/10/2020,00:04:23.739,0.00,22.90
01/10/2020,00:04:34.240,0.00,22.90
01/10/2020,00:04:44.739,0.00,22.90
01/10/2020,00:04:55.239,0.00,22.90
01/10/2020,00:05:05.741,0.00,22.90
01/10/2020,00:05:16.239,0.00,22.90
01/10/2020,00:05:26.738,0.00,22.90
01/10/2020,00:05:36.738,0.00,22.90
01/10/2020,00:05:46.739,0.00,22.90
01/10/2020,00:05:57.239,0.00,22.90
01/10/2020,00:06:07.738,0.00,22.90
01/10/2020,00:06:17.738,0.00,22.90
01/10/2020,00:06:27.740,0.00,22.80
01/10/2020,00:06:38.237,0.00,22.80
01/10/2020,00:06:48.240,0.00,22.80
01/10/2020,00:06:58.739,0.00,22.80
01/10/2020,00:07:09.240,0.00,22.80
01/10/2020,00:07:19.738,0.00,22.80
01/10/2020,00:07:30.238,0.00,22.80
01/10/2020,00:07:40.240,0.00,22.80
01/10/2020,00:07:50.736,0.00,22.80
01/10/2020,00:08:00.738,0.00,22.80
01/10/2020,00:08:10.738,0.00,22.80
01/10/2020,00:08:20.738,0.00,22.80
01/10/2020,00:08:30.739,0.00,22.80
01/10/2020,00:08:41.238,0.00,22.80
01/10/2020,00:08:51.239,0.00,22.80
01/10/2020,00:09:01.739,0.00,22.80
01/10/2020,00:09:12.236,0.00,22.80
01/10/2020,00:09:22.240,0.00,22.80
01/10/2020,00:09:32.738,0.00,22.80
01/10/2020,00:09:42.738,0.00,22.80
01/10/2020,00:09:53.239,0.00,22.80
01/10/2020,00:10:03.239,0.00,22.80
01/10/2020,00:10:13.739,0.00,22.80
01/10/2020,00:10:24.238,0.00,22.80
01/10/2020,00:10:34.240,0.00,22.80
01/10/2020,00:10:44.738,0.00,22.80
01/10/2020,00:10:54.740,0.00,22.80
01/10/2020,00:11:04.740,0.00,22.80
01/10/2020,00:11:15.238,0.00,22.80
01/10/2020,00:11:25.238,0.00,22.80
01/10/2020,00:11:35.239,0.00,22.80
01/10/2020,00:11:45.240,0.00,22.80
01/10/2020,00:11:55.737,0.00,22.80
