Date, Time,Heater setpoint,Heater temperature
31/12/2020,00:00:00.157,0.00,37.70
31/12/2020,00:00:10.657,0.00,37.70
31/12/2020,00:00:21.156,0.00,37.60
31/12/2020,00:00:31.156,0.00,37.60
31/12/2020,00:00:41.156,0.00,37.50
31/12/2020,00:00:51.657,0.00,37.50
31/12/2020,00:01:02.156,0.00,37.50
31/12/2020,00:01:12.157,0.00,37.40
31/12/2020,00:01:22.157,0.00,37.40
31/12/2020,00:01:32.656,0.00,37.40
31/12/2020,00:01:42.656,0.00,37.30
31/12/2020,00:01:52.656,0.00,37.30
31/12/2020,00:02:02.656,0.00,37.20
31/12/2020,00:02:12.657,0.00,37.20
31/12/2020,00:02:22.657,0.00,37.20
31/12/2020,00:02:32.658,0.00,37.10
31/12/2020,00:02:43.158,0.00,37.10
31/12/2020,00:02:53.656,0.00,37.10
31/12/2020,00:03:03.656,0.00,37.00
31/12/2020,00:03:13.657,0.00,37.00
31/12/2020,00:03:23.657,0.00,37.00
31/12/2020,00:03:34.156,0.00,36.90
31/12/2020,00:03:44.157,0.00,36.90
31/12/2020,00:03:54.157,0.00,36.80
31/12/2020,00:04:04.157,0.00,36.80
31/12/2020,00:04:14.657,0.00,36.80
31/12/2020,00:04:24.658,0.00,36.70
31/12/2020,00:04:35.157,0.00,36.70
31/12/2020,00:04:45.157,0.00,36.70
31/12/2020,00:04:55.656,0.00,36.60
31/12/2020,00:05:05.656,0.00,36.60
31/12/2020,00:05:16.156,0.00,36.60
31/12/2020,00:05:26.156,0.00,36.50
31/12/2020,00:05:36.157,0.00,36.50
31/12/2020,00:05:46.157,0.00,36.50
31/12/2020,00:05:56.657,0.00,36.40
31/12/2020,00:06:07.157,0.00,36.40
31/12/2020,00:06:17.657,0.00,36.40
31/12/2020,00:06:27.657,0.00,36.30
31/12/2020,00:06:38.157,0.00,36.30
31/12/2020,00:06:48.157,0.00,36.30
31/12/2020,00:06:58.158,0.00,36.30
31/12/2020,00:07:08.657,0.00,36.20
31/12/2020,00:07:18.657,0.00,36.20
31/12/2020,00:07:29.157,0.00,36.10
31/12/2020,00:07:39.657,0.00,36.10
31/12/2020,00:07:49.658,0.00,36.10
31/12/2020,00:08:00.156,0.00,36.00
31/12/2020,00:08:10.157,0.00,36.00
31/12/2020,00:08:20.157,0.00,36.00
31/12/2020,00:08:30.157,0.00,35.90
31/12/2020,00:08:40.657,0.00,35.90
31/12/2020,00:08:50.657,0.00,35.90
31/12/2020,00:09:01.157,0.00,35.80
31/12/2020,00:09:11.157,0.00,35.80
31/12/2020,00:09:21.657,0.00,35.80
31/12/2020,00:09:31.658,0.00,35.70
31/12/2020,00:09:42.155,0.00,35.70
31/12/2020,00:09:52.156,0.00,35.70
31/12/2020,00:10:02.157,0.00,35.60
31/12/2020,00:10:12.158,0.00,35.60
31/12/2020,00:10:22.657,0.00,35.50
31/12/2020,00:10:33.157,0.00,35.50
31/12/2020,00:10:43.657,0.00,35.40
31/12/2020,00:10:54.158,0.00,35.40
31/12/2020,00:11:04.158,0.00,35.40
31/12/2020,00:11:14.658,0.00,35.30
31/12/2020,00:11:25.157,0.00,35.30
31/12/2020,00:11:35.657,0.00,35.30
31/12/2020,00:11:45.657,0.00,35.20
31/12/2020,00:11:55.657,0.00,35.20
31/12/2020,00:12:06.157,0.00,35.20
31/12/2020,00:12:16.157,0.00,35.10
31/12/2020,00:12:26.158,0.00,35.10
31/12/2020,00:12:36.658,0.00,35.10
31/12/2020,00:12:47.157,0.00,35.00
31/12/2020,00:12:57.658,0.00,35.00
31/12/2020,00:13:08.157,0.00,35.00
31/12/2020,00:13:18.657,0.00,34.90
31/12/2020,00:13:29.157,0.00,34.90
31/12/2020,00:13:39.157,0.00,34.90
31/12/2020,00:13:49.157,0.00,34.80
31/12/2020,00:13:59.659,0.00,34.80
31/12/2020,00:14:10.157,0.00,34.80
31/12/2020,00:14:20.158,0.00,34.70
31/12/2020,00:14:30.657,0.00,34.70
31/12/2020,00:14:40.657,0.00,34.70
31/12/2020,00:14:50.657,0.00,34.60
31/12/2020,00:15:00.657,0.00,34.60
31/12/2020,00:15:11.157,0.00,34.60
31/12/2020,00:15:21.657,0.00,34.60
31/12/2020,00:15:32.157,0.00,34.50
31/12/2020,00:15:42.158,0.00,34.50
31/12/2020,00:15:52.657,0.00,34.50
31/12/2020,00:16:03.156,0.00,34.40
31/12/2020,00:16:13.157,0.00,34.40
31/12/2020,00:16:23.158,0.00,34.40
31/12/2020,00:16:33.657,0.00,34.30
31/12/2020,00:16:44.157,0.00,34.30
31/12/2020,00:16:54.657,0.00,34.30
31/12/2020,00:17:05.158,0.00,34.20
31/12/2020,00:17:15.660,0.00,34.20
31/12/2020,00:17:26.158,0.00,34.20
31/12/2020,00:17:36.657,0.00,34.10
31/12/2020,00:17:47.157,0.00,34.10
31/12/2020,00:17:57.656,0.00,34.10
31/12/2020,00:18:07.658,0.00,34.00
31/12/2020,00:18:17.658,0.00,34.00
31/12/2020,00:18:28.157,0.00,34.00
31/12/2020,00:18:38.657,0.00,34.00
31/12/2020,00:18:49.158,0.00,33.90
