Date, Time,Heater setpoint,Heater temperature
12/01/2021,00:00:02.166,0.00,38.70
12/01/2021,00:00:12.663,0.00,38.60
12/01/2021,00:00:22.664,0.00,38.60
12/01/2021,00:00:32.664,0.00,38.50
12/01/2021,00:00:43.163,0.00,38.50
12/01/2021,00:00:53.665,0.00,38.50
12/01/2021,00:01:04.164,0.00,38.40
12/01/2021,00:01:14.663,0.00,38.40
12/01/2021,00:01:25.162,0.00,38.30
12/01/2021,00:01:35.163,0.00,38.30
12/01/2021,00:01:45.164,0.00,38.30
12/01/2021,00:01:55.665,0.00,38.20
12/01/2021,00:02:06.163,0.00,38.20
12/01/2021,00:02:16.164,0.00,38.10
12/01/2021,00:02:26.164,0.00,38.10
12/01/2021,00:02:36.662,0.00,38.00
12/01/2021,00:02:46.663,0.00,38.00
12/01/2021,00:02:56.664,0.00,38.00
12/01/2021,00:03:07.163,0.00,37.90
12/01/2021,00:03:17.163,0.00,37.90
12/01/2021,00:03:27.664,0.00,37.80
12/01/2021,00:03:38.163,0.00,37.80
12/01/2021,00:03:48.164,0.00,37.70
12/01/2021,00:03:58.662,0.00,37.70
12/01/2021,00:04:08.663,0.00,37.60
12/01/2021,00:04:19.163,0.00,37.60
12/01/2021,00:04:29.164,0.00,37.60
12/01/2021,00:04:39.164,0.00,37.50
12/01/2021,00:04:49.663,0.00,37.50
12/01/2021,00:04:59.664,0.00,37.40
12/01/2021,00:05:10.163,0.00,37.40
12/01/2021,00:05:20.163,0.00,37.40
12/01/2021,00:05:30.663,0.00,37.30
12/01/2021,00:05:40.664,0.00,37.30
12/01/2021,00:05:51.163,0.00,37.20
12/01/2021,00:06:01.164,0.00,37.20
12/01/2021,00:06:11.662,0.00,37.20
12/01/2021,00:06:21.663,0.00,37.10
12/01/2021,00:06:31.663,0.00,37.10
12/01/2021,00:06:42.163,0.00,37.00
12/01/2021,00:06:52.164,0.00,37.00
12/01/2021,00:07:02.167,0.00,37.00
12/01/2021,00:07:12.663,0.00,36.90
12/01/2021,00:07:22.664,0.00,36.90
12/01/2021,00:07:33.163,0.00,36.80
12/01/2021,00:07:43.163,0.00,36.80
12/01/2021,00:07:53.163,0.00,36.80
12/01/2021,00:08:03.164,0.00,36.70
12/01/2021,00:08:13.664,0.00,36.70
12/01/2021,00:08:23.664,0.00,36.60
12/01/2021,00:08:34.163,0.00,36.60
12/01/2021,00:08:44.664,0.00,36.60
12/01/2021,00:08:54.664,0.00,36.50
12/01/2021,00:09:04.665,0.00,36.50
12/01/2021,00:09:15.165,0.00,36.50
12/01/2021,00:09:25.663,0.00,36.40
12/01/2021,00:09:35.664,0.00,36.40
12/01/2021,00:09:46.164,0.00,36.30
12/01/2021,00:09:56.663,0.00,36.30
12/01/2021,00:10:06.664,0.00,36.30
12/01/2021,00:10:17.164,0.00,36.20
12/01/2021,00:10:27.662,0.00,36.20
12/01/2021,00:10:37.663,0.00,36.10
12/01/2021,00:10:48.163,0.00,36.10
12/01/2021,00:10:58.664,0.00,36.10
12/01/2021,00:11:08.664,0.00,36.00
12/01/2021,00:11:18.665,0.00,36.00
12/01/2021,00:11:29.163,0.00,36.00
12/01/2021,00:11:39.164,0.00,35.90
12/01/2021,00:11:49.663,0.00,35.90
12/01/2021,00:11:59.664,0.00,35.80
12/01/2021,00:12:09.666,0.00,35.80
12/01/2021,00:12:20.163,0.00,35.80
12/01/2021,00:12:30.164,0.00,35.70
12/01/2021,00:12:40.664,0.00,35.70
12/01/2021,00:12:51.162,0.00,35.70
12/01/2021,00:13:01.165,0.00,35.60
12/01/2021,00:13:11.664,0.00,35.60
12/01/2021,00:13:22.163,0.00,35.60
12/01/2021,00:13:32.164,0.00,35.50
12/01/2021,00:13:42.663,0.00,35.50
12/01/2021,00:13:52.663,0.00,35.40
12/01/2021,00:14:03.162,0.00,35.40
12/01/2021,00:14:13.163,0.00,35.40
12/01/2021,00:14:23.164,0.00,35.30
12/01/2021,00:14:33.164,0.00,35.30
12/01/2021,00:14:43.663,0.00,35.30
12/01/2021,00:14:53.663,0.00,35.20
12/01/2021,00:15:03.664,0.00,35.20
12/01/2021,00:15:14.163,0.00,35.20
12/01/2021,00:15:24.164,0.00,35.10
12/01/2021,00:15:34.662,0.00,35.10
12/01/2021,00:15:44.663,0.00,35.00
12/01/2021,00:15:54.664,0.00,35.00
12/01/2021,00:16:04.664,0.00,35.00
12/01/2021,00:16:15.163,0.00,34.90
12/01/2021,00:16:25.663,0.00,34.90
12/01/2021,00:16:36.163,0.00,34.90
12/01/2021,00:16:46.163,0.00,34.80
12/01/2021,00:16:56.163,0.00,34.80
12/01/2021,00:17:06.663,0.00,34.80
12/01/2021,00:17:17.163,0.00,34.70
