Date, Time,Heater setpoint,Heater temperature
14/03/2021,00:00:07.156,0.00,22.60
14/03/2021,00:00:17.657,0.00,22.60
14/03/2021,00:00:27.658,0.00,22.60
14/03/2021,00:00:38.157,0.00,22.60
14/03/2021,00:00:48.655,0.00,22.60
14/03/2021,00:00:58.657,0.00,22.60
14/03/2021,00:01:08.657,0.00,22.60
14/03/2021,00:01:19.156,0.00,22.60
14/03/2021,00:01:29.657,0.00,22.60
14/03/2021,00:01:40.156,0.00,22.60
14/03/2021,00:01:50.156,0.00,22.60
14/03/2021,00:02:00.157,0.00,22.60
14/03/2021,00:02:10.657,0.00,22.60
14/03/2021,00:02:21.157,0.00,22.60
14/03/2021,00:02:31.657,0.00,22.60
14/03/2021,00:02:42.156,0.00,22.60
14/03/2021,00:02:52.657,0.00,22.60
14/03/2021,00:03:02.657,0.00,22.60
14/03/2021,00:03:13.155,0.00,22.50
14/03/2021,00:03:23.156,0.00,22.60
14/03/2021,00:03:33.156,0.00,22.50
14/03/2021,00:03:43.156,0.00,22.50
14/03/2021,00:03:53.156,0.00,22.50
14/03/2021,00:04:03.157,0.00,22.50
14/03/2021,00:04:13.656,0.00,22.50
14/03/2021,00:04:24.155,0.00,22.50
14/03/2021,00:04:34.157,0.00,22.50
14/03/2021,00:04:44.657,0.00,22.50
14/03/2021,00:04:54.657,0.00,22.50
14/03/2021,00:05:05.157,0.00,22.50
14/03/2021,00:05:15.655,0.00,22.50
14/03/2021,00:05:26.155,0.00,22.50
14/03/2021,00:05:36.155,0.00,22.50
14/03/2021,00:05:46.656,0.00,22.50
14/03/2021,00:05:57.155,0.00,22.50
14/03/2021,00:06:07.157,0.00,22.50
14/03/2021,00:06:17.657,0.00,22.50
14/03/2021,00:06:28.155,0.00,22.50
14/03/2021,00:06:38.158,0.00,22.50
14/03/2021,00:06:48.657,0.00,22.50
14/03/2021,00:06:59.155,0.00,22.50
14/03/2021,00:07:09.156,0.00,22.50
14/03/2021,00:07:19.157,0.00,22.50
14/03/2021,00:07:29.157,0.00,22.50
14/03/2021,00:07:39.157,0.00,22.50
14/03/2021,00:07:49.656,0.00,22.50
14/03/2021,00:08:00.156,0.00,22.50
14/03/2021,00:08:10.156,0.00,22.60
14/03/2021,00:08:20.654,0.00,22.60
14/03/2021,00:08:30.655,0.00,22.60
14/03/2021,00:08:40.656,0.00,22.60
14/03/2021,00:08:50.657,0.00,22.60
14/03/2021,00:09:01.156,0.00,22.60
14/03/2021,00:09:11.656,0.00,22.60
14/03/2021,00:09:22.155,0.00,22.60
14/03/2021,00:09:32.656,0.00,22.60
14/03/2021,00:09:43.157,0.00,22.60
14/03/2021,00:09:53.158,0.00,22.60
14/03/2021,00:10:03.656,0.00,22.60
14/03/2021,00:10:14.156,0.00,22.60
14/03/2021,00:10:24.156,0.00,22.50
14/03/2021,00:10:34.655,0.00,22.50
14/03/2021,00:10:44.656,0.00,22.50
14/03/2021,00:10:55.155,0.00,22.50
14/03/2021,00:11:05.656,0.00,22.50
14/03/2021,00:11:15.656,0.00,22.50
14/03/2021,00:11:25.658,0.00,22.50
14/03/2021,00:11:36.156,0.00,22.50
14/03/2021,00:11:46.656,0.00,22.50
14/03/2021,00:11:57.158,0.00,22.50
14/03/2021,00:12:07.657,0.00,22.50
14/03/2021,00:12:18.156,0.00,22.50
14/03/2021,00:12:28.656,0.00,22.50
14/03/2021,00:12:38.657,0.00,22.50
14/03/2021,00:12:49.156,0.00,22.50
14/03/2021,00:12:59.657,0.00,22.50
14/03/2021,00:13:10.154,0.00,22.50
14/03/2021,00:13:20.156,0.00,22.50
14/03/2021,00:13:30.157,0.00,22.50
14/03/2021,00:13:40.654,0.00,22.50
14/03/2021,00:13:50.658,0.00,22.50
14/03/2021,00:14:01.157,0.00,22.50
