Date, Time,Heater setpoint,Heater temperature
22/02/2021,00:00:07.161,0.00,25.40
22/02/2021,00:00:17.660,0.00,25.40
22/02/2021,00:00:27.660,0.00,25.30
22/02/2021,00:00:38.160,0.00,25.30
22/02/2021,00:00:48.660,0.00,25.30
22/02/2021,00:00:59.160,0.00,25.30
22/02/2021,00:01:09.660,0.00,25.30
22/02/2021,00:01:19.661,0.00,25.30
22/02/2021,00:01:30.160,0.00,25.30
22/02/2021,00:01:40.660,0.00,25.30
22/02/2021,00:01:51.160,0.00,25.30
22/02/2021,00:02:01.660,0.00,25.20
22/02/2021,00:02:11.660,0.00,25.20
22/02/2021,00:02:22.160,0.00,25.20
22/02/2021,00:02:32.161,0.00,25.20
22/02/2021,00:02:42.658,0.00,25.20
22/02/2021,00:02:52.659,0.00,25.20
22/02/2021,00:03:02.660,0.00,25.20
22/02/2021,00:03:13.159,0.00,25.20
22/02/2021,00:03:23.660,0.00,25.20
22/02/2021,00:03:34.159,0.00,25.20
22/02/2021,00:03:44.658,0.00,25.20
22/02/2021,00:03:54.660,0.00,25.20
22/02/2021,00:04:05.159,0.00,25.10
22/02/2021,00:04:15.659,0.00,25.10
22/02/2021,00:04:26.158,0.00,25.10
22/02/2021,00:04:36.660,0.00,25.10
22/02/2021,00:04:47.158,0.00,25.10
22/02/2021,00:04:57.660,0.00,25.10
22/02/2021,00:05:08.159,0.00,25.10
22/02/2021,00:05:18.161,0.00,25.10
22/02/2021,00:05:28.660,0.00,25.10
22/02/2021,00:05:39.161,0.00,25.10
22/02/2021,00:05:49.658,0.00,25.10
22/02/2021,00:05:59.660,0.00,25.10
22/02/2021,00:06:10.159,0.00,25.10
22/02/2021,00:06:20.159,0.00,25.10
22/02/2021,00:06:30.659,0.00,25.10
22/02/2021,00:06:40.659,0.00,25.10
22/02/2021,00:06:51.160,0.00,25.10
22/02/2021,00:07:01.659,0.00,25.00
22/02/2021,00:07:11.659,0.00,25.00
22/02/2021,00:07:21.660,0.00,25.00
22/02/2021,00:07:32.160,0.00,25.00
22/02/2021,00:07:42.660,0.00,25.00
22/02/2021,00:07:53.159,0.00,25.00
22/02/2021,00:08:03.159,0.00,25.00
22/02/2021,00:08:13.160,0.00,25.00
22/02/2021,00:08:23.660,0.00,25.00
22/02/2021,00:08:33.660,0.00,25.00
22/02/2021,00:08:43.660,0.00,25.00
22/02/2021,00:08:53.660,0.00,25.00
22/02/2021,00:09:04.160,0.00,25.00
22/02/2021,00:09:14.659,0.00,25.00
22/02/2021,00:09:24.660,0.00,25.00
22/02/2021,00:09:35.160,0.00,25.00
22/02/2021,00:09:45.660,0.00,24.90
22/02/2021,00:09:56.159,0.00,24.90
22/02/2021,00:10:06.159,0.00,24.90
22/02/2021,00:10:16.160,0.00,24.90
22/02/2021,00:10:26.659,0.00,24.90
22/02/2021,00:10:36.660,0.00,24.90
22/02/2021,00:10:46.660,0.00,24.90
22/02/2021,00:10:57.160,0.00,24.90
22/02/2021,00:11:07.160,0.00,24.90
22/02/2021,00:11:17.160,0.00,24.90
22/02/2021,00:11:27.659,0.00,24.90
22/02/2021,00:11:38.160,0.00,24.90
22/02/2021,00:11:48.161,0.00,24.90
22/02/2021,00:11:58.658,0.00,24.80
22/02/2021,00:12:08.660,0.00,24.80
22/02/2021,00:12:18.661,0.00,24.80
22/02/2021,00:12:29.160,0.00,24.80
22/02/2021,00:12:39.160,0.00,24.80
22/02/2021,00:12:49.661,0.00,24.80
22/02/2021,00:13:00.163,0.00,24.80
22/02/2021,00:13:10.660,0.00,24.80
22/02/2021,00:13:20.661,0.00,24.80
22/02/2021,00:13:31.160,0.00,24.80
22/02/2021,00:13:41.659,0.00,24.80
22/02/2021,00:13:51.659,0.00,24.80
22/02/2021,00:14:01.659,0.00,24.70
22/02/2021,00:14:11.659,0.00,24.70
22/02/2021,00:14:21.660,0.00,24.70
22/02/2021,00:14:32.161,0.00,24.70
22/02/2021,00:14:42.660,0.00,24.70
22/02/2021,00:14:53.159,0.00,24.70
22/02/2021,00:15:03.160,0.00,24.70
22/02/2021,00:15:13.161,0.00,24.70
22/02/2021,00:15:23.660,0.00,24.70
22/02/2021,00:15:34.160,0.00,24.70
22/02/2021,00:15:44.160,0.00,24.70
22/02/2021,00:15:54.160,0.00,24.70
22/02/2021,00:16:04.660,0.00,24.70
22/02/2021,00:16:14.660,0.00,24.70
22/02/2021,00:16:25.160,0.00,24.70
22/02/2021,00:16:35.160,0.00,24.70
22/02/2021,00:16:45.658,0.00,24.70
22/02/2021,00:16:55.660,0.00,24.70
22/02/2021,00:17:06.160,0.00,24.70
22/02/2021,00:17:16.659,0.00,24.70
22/02/2021,00:17:27.158,0.00,24.70
22/02/2021,00:17:37.160,0.00,24.70
22/02/2021,00:17:47.660,0.00,24.70
22/02/2021,00:17:58.160,0.00,24.60
22/02/2021,00:18:08.160,0.00,24.60
22/02/2021,00:18:18.661,0.00,24.60
22/02/2021,00:18:29.159,0.00,24.60
22/02/2021,00:18:39.160,0.00,24.60
22/02/2021,00:18:49.660,0.00,24.60
22/02/2021,00:18:59.660,0.00,24.60
22/02/2021,00:19:10.159,0.00,24.60
22/02/2021,00:19:20.160,0.00,24.60
22/02/2021,00:19:30.660,0.00,24.60
22/02/2021,00:19:40.660,0.00,24.60
22/02/2021,00:19:51.161,0.00,24.60
22/02/2021,00:20:01.660,0.00,24.60
22/02/2021,00:20:12.159,0.00,24.60
22/02/2021,00:20:22.160,0.00,24.60
22/02/2021,00:20:32.660,0.00,24.60
22/02/2021,00:20:43.159,0.00,24.50
22/02/2021,00:20:53.160,0.00,24.50
22/02/2021,00:21:03.659,0.00,24.50
22/02/2021,00:21:14.159,0.00,24.50
22/02/2021,00:21:24.160,0.00,24.50
22/02/2021,00:21:34.659,0.00,24.50
22/02/2021,00:21:44.660,0.00,24.50
22/02/2021,00:21:55.159,0.00,24.50
22/02/2021,00:22:05.659,0.00,24.50
22/02/2021,00:22:15.660,0.00,24.50
22/02/2021,00:22:26.158,0.00,24.50
22/02/2021,00:22:36.161,0.00,24.50
22/02/2021,00:22:46.658,0.00,24.50
22/02/2021,00:22:56.661,0.00,24.40
22/02/2021,00:23:07.157,0.00,24.40
22/02/2021,00:23:17.160,0.00,24.40
22/02/2021,00:23:27.659,0.00,24.40
22/02/2021,00:23:38.160,0.00,24.40
22/02/2021,00:23:48.658,0.00,24.40
22/02/2021,00:23:58.659,0.00,24.40
22/02/2021,00:24:09.160,0.00,24.40
22/02/2021,00:24:19.660,0.00,24.40
22/02/2021,00:24:30.159,0.00,24.40
22/02/2021,00:24:40.160,0.00,24.40
22/02/2021,00:24:50.161,0.00,24.40
22/02/2021,00:25:00.660,0.00,24.40
22/02/2021,00:25:11.159,0.00,24.40
22/02/2021,00:25:21.159,0.00,24.40
22/02/2021,00:25:31.160,0.00,24.40
22/02/2021,00:25:41.659,0.00,24.40
22/02/2021,00:25:51.660,0.00,24.40
22/02/2021,00:26:01.660,0.00,24.40
22/02/2021,00:26:12.160,0.00,24.40
22/02/2021,00:26:22.660,0.00,24.40
22/02/2021,00:26:33.159,0.00,24.30
